0.0281428	0.3052797
0.0590788	0.2515740
0.0738891	0.2024127
0.0314582	0.1116419
0.0266583	0.0153409
0.0208977	0.0000001
0.0501527	0.0000000
0.0308974	0.0000000
0.0287900	0.0000000
0.0371519	0.0000001
0.0603703	0.0000000
0.0000004	0.3520065
0.0000009	0.2414906
0.0000005	0.1970827
0.0000004	0.0980469
0.0000005	0.0065612
0.0000007	0.0000000
0.0000003	0.0000001
0.0000002	0.0000000
0.0000007	0.0000000
0.0000008	0.0000000
0.0000010	0.0000000
0.0000004	0.2940367
0.0000004	0.2555722
0.0000003	0.1846340
0.0000015	0.1101844
0.0000006	0.0160608
0.0000044	0.0000000
0.0000012	0.0000000
0.0000003	0.0000001
0.0000003	0.0000001
0.0000006	0.0000000
0.0000033	0.0000000
0.0000005	0.4710676
0.0000011	0.2180580
0.0000011	0.1746804
0.0000005	0.1018455
0.0000007	0.0067718
0.0000021	0.0000000
0.0000002	0.0000000
0.0000002	0.0000000
0.0000012	0.0000001
0.0000003	0.0000000
0.0000021	0.0000000
0.0000008	0.3827263
0.0000010	0.2433580
0.0000009	0.1771412
0.0000005	0.0715091
0.0000018	0.0082605
0.0000007	0.0000000
0.0000003	0.0000000
0.0000006	0.0000001
0.0000005	0.0000001
0.0000011	0.0000000
0.0000006	0.0000001
0.0000005	0.3749300
0.0000016	0.2455646
0.0000024	0.2147227
0.0000004	0.0746648
0.0000001	0.0087400
0.0000006	0.0000000
0.0000038	0.0000000
0.0000007	0.0000000
0.0000015	0.0000000
0.0000005	0.0000000
0.0000004	0.0000000
0.0000009	0.3270105
0.0000007	0.2769723
0.0000006	0.1664610
0.0000007	0.0887486
0.0000015	0.0026123
0.0000002	0.0000000
0.0000020	0.0000000
0.0000028	0.0000000
0.0000018	0.0000000
0.0000012	0.0000001
0.0000014	0.0000001
0.0000009	0.3424794
0.0000011	0.2192369
0.0000006	0.1315410
0.0000005	0.0727025
0.0000014	0.0157976
0.0000015	0.0000001
0.0000005	0.0000000
0.0000010	0.0000000
0.0000006	0.0000000
0.0000004	0.0000000
0.0000040	0.0000000
0.0000016	0.3112640
0.0000004	0.2036083
0.0000015	0.1663679
0.0000002	0.0955098
0.0000008	0.0028247
0.0000016	0.0000000
0.0000006	0.0000000
0.0000006	0.0000001
0.0000003	0.0000000
0.0000007	0.0000000
0.0000003	0.0000000
0.0000021	0.4138684
0.0000003	0.2247675
0.0000006	0.1508007
0.0000005	0.1073433
0.0000001	0.0062960
0.0000007	0.0000001
0.0000026	0.0000001
0.0000003	0.0000000
0.0000027	0.0000001
0.0000017	0.0000000
0.0000005	0.0000001
0.0000003	0.2991921
0.0000024	0.3210581
0.0000022	0.1488920
0.0000001	0.0857064
0.0000006	0.0098913
0.0000005	0.0000001
0.0000003	0.0000000
0.0000003	0.0000001
0.0000013	0.0000001
0.0000005	0.0000000
0.0000004	0.0000000
