"prefix","MSE","MAE","PCC","nDataSize"
"1","grnn_pred",0.0110664389815389,0.0625595734693878,0.92652678849382,20
"2","grnn_pred",0.0147443401591059,0.0676116117346939,0.897605915521629,20
"3","grnn_pred",0.0044855254599725,0.0505351586734694,0.965484987590405,20
"4","grnn_pred",0.00446591460880352,0.0499198903061224,0.96227357706348,20
"5","grnn_pred",0.005166134628295,0.0509089489795918,0.960268570604963,20
"6","grnn_pred",0.0135401531161396,0.0740084704081633,0.901554534163584,20
"7","grnn_pred",0.0269580596301219,0.0921166653061224,0.813342160568564,20
"8","grnn_pred",0.00709271063921398,0.0523717887755102,0.943955178116224,20
"9","grnn_pred",0.00684589945335444,0.0558621107142857,0.94784156240985,20
"10","grnn_pred",0.0050005710453098,0.0526113214285714,0.967346662908754,20
"11","grnn_pred",0.0155462504149662,0.0788903928571429,0.892828961372982,20
"12","grnn_pred",0.0173972139133199,0.0805495989795918,0.868118069486414,20
"13","grnn_pred",0.00628740551188265,0.0581592040816327,0.952201228985085,20
"14","grnn_pred",0.0061521149216276,0.0574625913265306,0.95492855509508,20
"15","grnn_pred",0.00586799195325255,0.0554320020408163,0.960806701122959,20
"16","grnn_pred",0.00664264740468755,0.0612641357142857,0.945657141466539,20
"17","grnn_pred",0.0102023429338244,0.0703497954081633,0.926146802470689,20
"18","grnn_pred",0.0106965293916468,0.0670303387755102,0.923715730484405,20
"19","grnn_pred",0.00675429350296811,0.0593675821428571,0.945782253841951,20
"20","grnn_pred",0.00572794642087209,0.0547335637755102,0.952818451389271,20
"21","grnn_pred",0.0232518992728244,0.0993550045918367,0.84247355613414,20
"22","grnn_pred",0.0184548207246831,0.0914568214285714,0.839870214135724,20
"23","grnn_pred",0.0116961264294114,0.0666863479591837,0.895667141624276,20
"24","grnn_pred",0.00533433568783592,0.0553758469387755,0.954194383817632,20
"25","grnn_pred",0.00891354676504372,0.0656502484693878,0.923223074662421,20
"26","grnn_pred",0.0134131712763621,0.0833644948979592,0.903153613914616,20
"27","grnn_pred",0.038921693592552,0.111346118877551,0.751300952143107,20
"28","grnn_pred",0.00597339364728628,0.0542167719387755,0.956044369183902,20
"29","grnn_pred",0.00682470684711036,0.0603602556122449,0.951244534473404,20
"30","grnn_pred",0.0131763546271987,0.0702835489795918,0.898411071255063,20
"31","grnn_pred",0.0100299533032894,0.0742625882653061,0.915344037210907,20
"32","grnn_pred",0.023808244339165,0.0948408974489796,0.808771669978801,20
"33","grnn_pred",0.00584143043672025,0.0578424005102041,0.953478057108839,20
"34","grnn_pred",0.0064104491819526,0.0542249198979592,0.939298171833343,20
"35","grnn_pred",0.00689943055283842,0.0615263025510204,0.933808944492845,20
"36","grnn_pred",0.0108455273758923,0.0720296285714286,0.911789925782881,20
"37","grnn_pred",0.0130414832114746,0.0784857081632653,0.89368862648566,20
"38","grnn_pred",0.0121364876953029,0.073794381122449,0.894336143625956,20
"39","grnn_pred",0.00793073968204056,0.0623001290816327,0.935035762429027,20
"40","grnn_pred",0.00788083498753689,0.0625676484693878,0.935298233788018,20
"41","grnn_pred",0.0201205933349831,0.0895996709183673,0.862609798094116,20
"42","grnn_pred",0.0136135875932833,0.0712818183673469,0.896182037121227,20
"43","grnn_pred",0.00711001009458878,0.0609511408163265,0.941965727856278,20
"44","grnn_pred",0.00997682354382194,0.0687475448979592,0.929155754448783,20
"45","grnn_pred",0.00711219764405255,0.0561918714285714,0.940027119350479,20
"46","grnn_pred",0.019033632855649,0.0871816137755102,0.876785486728556,20
"47","grnn_pred",0.0171948152588896,0.0870685974489796,0.885486623306264,20
"48","grnn_pred",0.00587273421663622,0.0585171081632653,0.956013903489377,20
"49","grnn_pred",0.0114695642532505,0.0746132882653061,0.909550120909025,20
"50","grnn_pred",0.0131579182947032,0.0736968183673469,0.91755220860419,20
"51","grnn_pred",0.0145674932576107,0.0741726484693878,0.88382805971562,20
"52","grnn_pred",0.0122193908162349,0.0723076153061225,0.893706118336383,20
"53","grnn_pred",0.00861918047718622,0.0660410683673469,0.927409444112182,20
"54","grnn_pred",0.00880194778027179,0.0660110943877551,0.927623860620792,20
"55","grnn_pred",0.00660799607606403,0.0579719158163265,0.943697822321551,20
"56","grnn_pred",0.0145674062613803,0.0794441234693878,0.901267024425914,20
"57","grnn_pred",0.013043777474337,0.0688976469387755,0.907039717251435,20
"58","grnn_pred",0.00859945077577429,0.0647866785714286,0.937832960170819,20
"59","grnn_pred",0.00950984654090464,0.0673289035714286,0.921539218655699,20
"60","grnn_pred",0.011658130566963,0.0737521984693878,0.899936249474371,20
"61","grnn_pred",0.00930154164171852,0.0685768596938776,0.932273004040482,20
"62","grnn_pred",0.00502161054788153,0.051616912244898,0.960148028837788,20
"63","grnn_pred",0.00659729056153781,0.0550829984693878,0.944135575947508,20
"64","grnn_pred",0.0078136756270174,0.0617265301020408,0.939845547140681,20
"65","grnn_pred",0.00490329220151791,0.0510499066326531,0.959524326394405,20
"66","grnn_pred",0.00753877057719878,0.0620139153061224,0.933254272606834,20
"67","grnn_pred",0.0133032536377604,0.0767456178571429,0.902265525851688,20
"68","grnn_pred",0.00680352583305311,0.0554525229591837,0.953496444273831,20
"69","grnn_pred",0.00447612192686755,0.0516896081632653,0.963483542729063,20
"70","grnn_pred",0.00605523174613286,0.054867262244898,0.952214639128467,20
"71","grnn_pred",0.0180001900553554,0.0841377887755102,0.864224274241816,20
"72","grnn_pred",0.013460287535783,0.0764173862244898,0.900148195483165,20
"73","grnn_pred",0.00643200786447372,0.0602672943877551,0.943565515050319,20
"74","grnn_pred",0.00704625850346505,0.0609961647959184,0.933319293065146,20
"75","grnn_pred",0.015578662110801,0.072532206122449,0.853851527707565,20
"76","grnn_pred",0.0147224355228247,0.076865537244898,0.903081146610387,20
"77","grnn_pred",0.0084260158007225,0.0664455403061224,0.942850968252887,20
"78","grnn_pred",0.00886161490640276,0.0621985397959184,0.936451860886058,20
"79","grnn_pred",0.00468561033455209,0.0520438066326531,0.966024255716897,20
"80","grnn_pred",0.0048924447237499,0.0547489244897959,0.965996083321285,20
"81","grnn_pred",0.0380059074615992,0.128379991326531,0.728253612305682,20
"82","grnn_pred",0.00514121964217423,0.0539177535714286,0.9465817936186,20
"83","grnn_pred",0.00844873499094092,0.0686857693877551,0.917749311284164,20
"84","grnn_pred",0.007509743657565,0.0635095316326531,0.923506905774497,20
"85","grnn_pred",0.0124373530255496,0.0623527290816327,0.884410816622831,20
"86","grnn_pred",0.0162194819770064,0.076081925,0.89684733112551,20
"87","grnn_pred",0.00786165130893423,0.0606491117346939,0.94289533804568,20
"88","grnn_pred",0.00857634224159347,0.0632955551020408,0.937689862754362,20
"89","grnn_pred",0.00527304915431775,0.0542294846938775,0.959849606472488,20
"90","grnn_pred",0.00549696023293316,0.0561593530612245,0.958794616108619,20
"91","grnn_pred",0.0253959814016681,0.0953468683673469,0.823574008025084,20
"92","grnn_pred",0.0100784221420161,0.0638965408163265,0.908980641375713,20
"93","grnn_pred",0.00951525880875602,0.0724493153061224,0.932487195868186,20
"94","grnn_pred",0.0077304209870625,0.0578676852040816,0.9392618830852,20
"95","grnn_pred",0.00771860283651495,0.0612113260204082,0.944097632771993,20
"96","grnn_pred",0.00989615401954403,0.0642189943877551,0.903850842527323,20
"97","grnn_pred",0.014332842166644,0.0793955637755102,0.871128384779012,20
"98","grnn_pred",0.0113661136557907,0.0672286668367347,0.879466524893454,20
"99","grnn_pred",0.00473007552178056,0.0535376994897959,0.948913872245039,20
"100","grnn_pred",0.00796879034121898,0.0650583357142857,0.929936732056333,20
"101","mlinGrnn_pred",0.0217251158319125,0.0899741163265306,0.857121876792126,20
"102","mlinGrnn_pred",0.041637884148597,0.114619717346939,0.707932032560695,20
"103","mlinGrnn_pred",0.0147775380887664,0.0749354658163265,0.894100843061953,20
