"prefix","MSE","MAE","PCC","nDataSize"
"1","grnn_pred",0.00864096246228582,0.0652813785714286,0.953056770891038,10
"2","grnn_pred",0.0244189246014097,0.0851159602040816,0.861229358981722,10
"3","grnn_pred",0.0184994485522931,0.0808655571428571,0.859501826134545,10
"4","grnn_pred",0.0116703896803727,0.0689811408163265,0.905918831663582,10
"5","grnn_pred",0.0128959819598762,0.0698773459183673,0.897653385101943,10
"6","grnn_pred",0.00739504725469122,0.0613499836734694,0.941058262027355,10
"7","grnn_pred",0.017785861546377,0.08656245,0.869373220564362,10
"8","grnn_pred",0.0297650198079098,0.100750083673469,0.78456682173196,10
"9","grnn_pred",0.0257858369997456,0.0799271234693878,0.806578662246809,10
"10","grnn_pred",0.0090987577115501,0.0686876540816327,0.927114553837153,10
"11","grnn_pred",0.00631366432190694,0.0581000040816327,0.956358056180402,10
"12","grnn_pred",0.033274959162445,0.117695513265306,0.733790978710534,10
"13","grnn_pred",0.0425721843473851,0.124395875510204,0.676749344317572,10
"14","grnn_pred",0.00969076321363429,0.0661416714285714,0.924200996504715,10
"15","grnn_pred",0.0222526660467385,0.0844713316326531,0.849099978237229,10
"16","grnn_pred",0.0148469043306903,0.0867422785714286,0.873591159209596,10
"17","grnn_pred",0.0215336409796886,0.0992892673469388,0.847678461820589,10
"18","grnn_pred",0.0152668949147055,0.0909125959183673,0.888467237897538,10
"19","grnn_pred",0.0124838399950442,0.080172537755102,0.8907011474332,10
"20","grnn_pred",0.0107888343495403,0.0750445234693878,0.886468427115084,10
"21","grnn_pred",0.0114988477732891,0.0740335581632653,0.917177544501357,10
"22","grnn_pred",0.00465729042513194,0.0506763479591837,0.961258604235318,10
"23","grnn_pred",0.0276397709175396,0.108696044897959,0.75632667084625,10
"24","grnn_pred",0.0199988728080813,0.0820438030612245,0.77451624760812,10
"25","grnn_pred",0.00755919369996735,0.0629432081632653,0.937419506106632,10
"26","grnn_pred",0.0109662717063896,0.0728767285714286,0.922112414228077,10
"27","grnn_pred",0.0284535458153409,0.110368896938775,0.832190581619726,10
"28","grnn_pred",0.050680890290658,0.126868667346939,0.728920012890122,10
"29","grnn_pred",0.00753409619139184,0.0553245673469388,0.946586331319293,10
"30","grnn_pred",0.0145054886963496,0.0776163632653061,0.88323761066521,10
"31","grnn_pred",0.0157172636434818,0.0720442408163265,0.872937182502826,10
"32","grnn_pred",0.012391244952624,0.0730267479591837,0.898255928771775,10
"33","grnn_pred",0.0113945557039344,0.0677790887755102,0.916999819727203,10
"34","grnn_pred",0.0310593150019826,0.105673207142857,0.768924640728968,10
"35","grnn_pred",0.0215343532760578,0.0832441510204082,0.821255219045268,10
"36","grnn_pred",0.0157293221344343,0.0794225326530612,0.888901124866673,10
"37","grnn_pred",0.00744915272824398,0.0614831112244898,0.945311262848135,10
"38","grnn_pred",0.026266496690475,0.0976538581632653,0.778506344853025,10
"39","grnn_pred",0.0196703804566195,0.0971524193877551,0.856886637738014,10
"40","grnn_pred",0.0163928577306648,0.0852695765306122,0.856839432625582,10
"41","grnn_pred",0.00960860128579939,0.064964612244898,0.918220954822278,10
"42","grnn_pred",0.0116340664592539,0.0740186142857143,0.914663790200013,10
"43","grnn_pred",0.00963242634911714,0.0690671551020408,0.918823924651257,10
"44","grnn_pred",0.0180333583068099,0.0858459336734694,0.865335896657225,10
"45","grnn_pred",0.00711726142332878,0.0663829551020408,0.940750329285988,10
"46","grnn_pred",0.0151546317612188,0.0810153204081633,0.897589220539955,10
"47","grnn_pred",0.0366826778405412,0.114053271428571,0.78621201687465,10
"48","grnn_pred",0.0230633373806637,0.0914574959183674,0.825592007068824,10
"49","grnn_pred",0.00882143152055163,0.0661144448979592,0.948695665808126,10
"50","grnn_pred",0.0106594909808929,0.0785615326530612,0.917451994196066,10
"51","grnn_pred",0.0102163291004812,0.0732952020408163,0.945133092642603,10
"52","grnn_pred",0.0332216008447639,0.124106548979592,0.743325853084228,10
"53","grnn_pred",0.0197282354565538,0.0912472642857143,0.833467044071083,10
"54","grnn_pred",0.0227535870681369,0.0950207489795918,0.862104473570356,10
"55","grnn_pred",0.0088937964136051,0.0673530816326531,0.931242615579491,10
"56","grnn_pred",0.00747726971063337,0.0555922867346939,0.946212563793721,10
"57","grnn_pred",0.0196383727167315,0.0912643540816327,0.877944835751457,10
"58","grnn_pred",0.0478711314100102,0.133731448979592,0.69543216576821,10
"59","grnn_pred",0.00559424167849786,0.0564057255102041,0.955234010114702,10
"60","grnn_pred",0.00984459572120745,0.0743914540816327,0.930507285945216,10
"61","grnn_pred",0.00644483129948459,0.0575673214285714,0.947228088647833,10
"62","grnn_pred",0.0166765764782572,0.0805607806122449,0.871424438029698,10
"63","grnn_pred",0.0180258466805668,0.0904655357142857,0.870759861332508,10
"64","grnn_pred",0.0111946037788716,0.0740174163265306,0.908067501154974,10
"65","grnn_pred",0.0154448337811079,0.0749324153061224,0.862419444219225,10
"66","grnn_pred",0.0243175255083327,0.104177085714286,0.843478931509595,10
"67","grnn_pred",0.0101575552474719,0.0749162173469388,0.926353417092409,10
"68","grnn_pred",0.0156799163657927,0.089793887755102,0.844425160590246,10
"69","grnn_pred",0.007978563930215,0.0642564234693878,0.940391009959428,10
"70","grnn_pred",0.00943714905632878,0.0733647040816326,0.936069853181726,10
"71","grnn_pred",0.00889443023202561,0.0706630030612245,0.923673730523037,10
"72","grnn_pred",0.0162689132670808,0.0864636673469388,0.874467979302947,10
"73","grnn_pred",0.0152216564619476,0.0869225428571429,0.907106567138915,10
"74","grnn_pred",0.00999900260101051,0.0704374397959184,0.920461146200904,10
"75","grnn_pred",0.0112326386873873,0.0767331897959184,0.910234447190417,10
"76","grnn_pred",0.0226664203366182,0.0838029346938775,0.853028764920449,10
"77","grnn_pred",0.00821347152975122,0.0656479367346939,0.939738164180649,10
"78","grnn_pred",0.0135700730785592,0.0701018326530612,0.885687578190787,10
"79","grnn_pred",0.0125643218427457,0.0772282530612245,0.909907477665809,10
"80","grnn_pred",0.0163197116549291,0.0844857479591837,0.888906237750705,10
"81","grnn_pred",0.0298098769173218,0.103578667346939,0.811661135094372,10
"82","grnn_pred",0.00759306388448908,0.061778437755102,0.941641559475419,10
"83","grnn_pred",0.00740851346185204,0.064951606122449,0.930280367568431,10
"84","grnn_pred",0.00883768327468857,0.0676013897959184,0.921940995861128,10
"85","grnn_pred",0.00704722181580418,0.0633227846938775,0.928752563487806,10
"86","grnn_pred",0.0120813488471583,0.0707397683673469,0.914960919254935,10
"87","grnn_pred",0.0121741476693959,0.0828295081632653,0.918197903799006,10
"88","grnn_pred",0.0158516895858072,0.0833425295918367,0.899775528391157,10
"89","grnn_pred",0.00832324874151265,0.0646053857142857,0.936881872408157,10
"90","grnn_pred",0.0213614902830887,0.0845227540816327,0.856289946972039,10
"91","grnn_pred",0.020393011017098,0.0815222040816326,0.852344709725979,10
"92","grnn_pred",0.0242412416480045,0.0988167755102041,0.820964270955291,10
"93","grnn_pred",0.0315694969940064,0.111729852040816,0.796370579365245,10
"94","grnn_pred",0.00606207212119459,0.0627769520408163,0.947335291653761,10
"95","grnn_pred",0.0163058089177976,0.0855276102040816,0.876974979467799,10
"96","grnn_pred",0.00605645928371602,0.0611296336734694,0.94073733768762,10
"97","grnn_pred",0.0245763154802478,0.0982326469387755,0.803589436077225,10
"98","grnn_pred",0.0247887371872865,0.103999165306122,0.783696155852512,10
"99","grnn_pred",0.00895713863017367,0.0588346836734694,0.907317086994229,10
"100","grnn_pred",0.0101183013825602,0.0660788734693877,0.906387008085036,10
"101","mlinGrnn_pred",0.0268555710863067,0.112931975510204,0.834573871633296,10
"102","mlinGrnn_pred",0.0227810798574808,0.0853952551020408,0.861357132588872,10
"103","mlinGrnn_pred",0.021146728909833,0.0880970887755102,0.846587236753584,10
"104","mlinGrnn_pred",0.0260660880340405,0.109714101020408,0.819500381497402,10
"105","mlinGrnn_pred",0.0197677323411351,0.102772310204082,0.880808354720758,10
"106","mlinGrnn_pred",0.0350332254124519,0.116007147959184,0.701171009229424,10
"107","mlinGrnn_pred",0.040471914354569,0.125450928571429,0.718093648787252,10
"108","mlinGrnn_pred",0.0249824961025793,0.0955561765306122,0.840063128165589,10
"109","mlinGrnn_pred",0.0215314274401921,0.0907918173469388,0.835470415764355,10
"110","mlinGrnn_pred",0.0167032972570686,0.0953102775510204,0.903998136432996,10
"111","mlinGrnn_pred",0.0245627153789455,0.105361795918367,0.825026350594688,10
"112","mlinGrnn_pred",0.0399019849502336,0.123046307142857,0.709987209040089,10
"113","mlinGrnn_pred",0.0531781758836634,0.143926021428571,0.626807205097973,10
"114","mlinGrnn_pred",0.0391812198853509,0.120824529591837,0.678585487165768,10
"115","mlinGrnn_pred",0.0174583785365698,0.0840834142857143,0.871956188114645,10
"116","mlinGrnn_pred",0.0225679690516882,0.0962640795918367,0.796939846530853,10
"117","mlinGrnn_pred",0.0195324811009042,0.0999094867346939,0.875272453339733,10
"118","mlinGrnn_pred",0.0246491260288351,0.101946759183673,0.825996698496033,10
"119","mlinGrnn_pred",0.0135915867030152,0.0788259581632653,0.885328880088197,10
"120","mlinGrnn_pred",0.0137699123636349,0.086404006122449,0.847961485403255,10
"121","mlinGrnn_pred",0.0242730944732617,0.107324952040816,0.818068828820056,10
"122","mlinGrnn_pred",0.0159096419186746,0.0852861479591837,0.87631494003464,10
"123","mlinGrnn_pred",0.0395767851305149,0.12054167755102,0.671339487797519,10
"124","mlinGrnn_pred",0.0214461241991545,0.095213287755102,0.777933080915637,10
"125","mlinGrnn_pred",0.0210047016732602,0.0926674673469388,0.817147977305301,10
"126","mlinGrnn_pred",0.0239844326485347,0.0997347448979592,0.809360287339235,10
"127","mlinGrnn_pred",0.0294899989543172,0.109401058163265,0.833525527703113,10
"128","mlinGrnn_pred",0.0507435888573876,0.130961276530612,0.75133312586122,10
"129","mlinGrnn_pred",0.0179034071972657,0.0876234816326531,0.867766363493451,10
"130","mlinGrnn_pred",0.0684228310825722,0.172627614285714,0.541008130564094,10
"131","mlinGrnn_pred",0.0301531036980717,0.118812833673469,0.794292969904114,10
"132","mlinGrnn_pred",0.0118674064099771,0.0789057102040816,0.9056342926756,10
"133","mlinGrnn_pred",0.0214217066035467,0.0928164081632653,0.868813715340675,10
"134","mlinGrnn_pred",0.0225493269361041,0.0974848183673469,0.82850923656814,10
"135","mlinGrnn_pred",0.0199569778326213,0.0965422091836735,0.866464179174377,10
"136","mlinGrnn_pred",0.013506004733935,0.087459956122449,0.910785741495898,10
"137","mlinGrnn_pred",0.020290492235395,0.09418735,0.84434024285615,10
"138","mlinGrnn_pred",0.0193537875323688,0.094128793877551,0.840135442619704,10
"139","mlinGrnn_pred",0.031050572245947,0.122902154081633,0.76372157265422,10
"140","mlinGrnn_pred",0.0235399626431627,0.110517020408163,0.844905760307358,10
"141","mlinGrnn_pred",0.0146509023511282,0.0784779265306122,0.877880870329571,10
"142","mlinGrnn_pred",0.0300808892072778,0.123044840816327,0.778018859801661,10
"143","mlinGrnn_pred",0.0143553368018733,0.0819552448979592,0.901999498610382,10
"144","mlinGrnn_pred",0.0158155890320431,0.0789048653061225,0.883352932423804,10
"145","mlinGrnn_pred",0.0261304250522665,0.109706285714286,0.782450381266462,10
"146","mlinGrnn_pred",0.00996371613453796,0.0779114612244898,0.93950734829455,10
"147","mlinGrnn_pred",0.0422095486914444,0.131259990816327,0.79313706725684,10
"148","mlinGrnn_pred",0.0485892898698284,0.13421847755102,0.654591865295247,10
"149","mlinGrnn_pred",0.00925950128861194,0.0696808255102041,0.943042241081825,10
"150","mlinGrnn_pred",0.0170839379762727,0.0869479693877551,0.861819043511953,10
"151","mlinGrnn_pred",0.0134172498839915,0.0881850479591837,0.919507522686269,10
"152","mlinGrnn_pred",0.0245315438189417,0.105653482653061,0.801151242067785,10
