"prefix","MSE","MAE","PCC","nDataSize"
"1","grnn_pred",0.00857293023496305,0.0635345371173469,0.942925454882926,80
"2","grnn_pred",0.00980593682805245,0.0628151875,0.932229360212669,80
"3","grnn_pred",0.00576345820060569,0.0556986446428571,0.95754592828625,80
"4","grnn_pred",0.00501922636041117,0.0528120137755102,0.960994068814498,80
"5","grnn_pred",0.00524903065292689,0.0527466099489796,0.960660006966701,80
"6","grnn_pred",0.0076814020820704,0.0575746792091837,0.945974585819424,80
"7","grnn_pred",0.00805421546441529,0.0545184506377551,0.942404662248875,80
"8","grnn_pred",0.00429549890932981,0.0475668769132653,0.969206659721152,80
"9","grnn_pred",0.00592528000055898,0.0566220058673469,0.96080568220812,80
"10","grnn_pred",0.00592163844603439,0.0546172556122449,0.956763081032221,80
"11","grnn_pred",0.0208884412324745,0.0853004850765306,0.861135975202619,80
"12","grnn_pred",0.00725478606158284,0.0593372600765306,0.941336254494704,80
"13","grnn_pred",0.00717708153598505,0.0570345459183673,0.94635558444332,80
"14","grnn_pred",0.00713634477516758,0.0555578801020408,0.948343154028059,80
"15","grnn_pred",0.00919125820450235,0.0611345551020408,0.936136219524723,80
"16","grnn_pred",0.00848473171207726,0.0641754389030612,0.936294889637832,80
"17","grnn_pred",0.00981561895991564,0.0662832362244898,0.92948742260441,80
"18","grnn_pred",0.00603750098145204,0.0581397418367347,0.948991885387429,80
"19","grnn_pred",0.00729822844646999,0.0603383730867347,0.938469292328788,80
"20","grnn_pred",0.00624997815715848,0.0562847052295918,0.950713226249104,80
"21","grnn_pred",0.00769752055875153,0.0615199112244898,0.94416825241576,80
"22","grnn_pred",0.0101442396943082,0.0655955210459184,0.922191231802324,80
"23","grnn_pred",0.00568186911594256,0.0542075457908163,0.958123941038755,80
"24","grnn_pred",0.00517545124151833,0.0538307108418367,0.958420510973026,80
"25","grnn_pred",0.0068469575126593,0.056185912372449,0.945237431618418,80
"26","grnn_pred",0.0147764824620286,0.074652712372449,0.908224159946953,80
"27","grnn_pred",0.00720041210108554,0.0550721224489796,0.951485097947235,80
"28","grnn_pred",0.00472323763331143,0.0514909257653061,0.968831874803349,80
"29","grnn_pred",0.00745419277686137,0.0601791764030612,0.946487698899684,80
"30","grnn_pred",0.00461428071371307,0.0508750286989796,0.969466570703206,80
"31","grnn_pred",0.0117603786759539,0.0676823298469388,0.912075109198779,80
"32","grnn_pred",0.00762538936473577,0.0577514420918367,0.937424142671706,80
"33","grnn_pred",0.00599420326615009,0.0568124557397959,0.954493037501174,80
"34","grnn_pred",0.00453819416083829,0.0510433992346939,0.955904714947175,80
"35","grnn_pred",0.00534312641034279,0.0535945529336735,0.954980423826283,80
"36","grnn_pred",0.00723358060199838,0.0604446590561225,0.946717283188196,80
"37","grnn_pred",0.00685536168116145,0.0574716584183673,0.94660899748209,80
"38","grnn_pred",0.00652655565637199,0.0562587073979592,0.951330223560966,80
"39","grnn_pred",0.00748076535821163,0.0609936691326531,0.939376278211218,80
"40","grnn_pred",0.00703109590906823,0.0585942914540816,0.947452015494422,80
"41","grnn_pred",0.0130066011390477,0.0707741141581633,0.909749515045954,80
"42","grnn_pred",0.00697525413078899,0.0578690508928571,0.949983665575503,80
"43","grnn_pred",0.00763396052651045,0.0593175710459184,0.944087170157104,80
"44","grnn_pred",0.005212846233867,0.0532480381377551,0.958607691203026,80
"45","grnn_pred",0.00557605877014511,0.0532306082908163,0.955890917838491,80
"46","grnn_pred",0.0124200410064571,0.0711529386479592,0.920657476111897,80
"47","grnn_pred",0.00875867214826353,0.0662685978316327,0.943609286359897,80
"48","grnn_pred",0.0070198400900507,0.0591828093112245,0.950816984759907,80
"49","grnn_pred",0.00742588372911537,0.06010984375,0.954200773130273,80
"50","grnn_pred",0.00745385116125667,0.0608401539540816,0.952874729979965,80
"51","grnn_pred",0.00795649502390573,0.058334512627551,0.939492384511591,80
