0.3479842	0.5131265	0.4400603	0.4672812
0.3479842	0.5131314	0.4400252	0.0000003
0.3479842	0.5131314	0.0000003	0.9999500
0.3479842	0.5131314	0.0000003	0.0000003
0.3479842	0.0000001	0.9999788	0.3480590
0.3479842	0.0000001	0.9999788	0.0000001
0.3479842	0.0000001	0.0000001	0.9999821
0.3479842	0.0000001	0.0000001	0.0000001
0.0000000	0.9999951	0.3480058	0.5129793
0.0000001	0.9999862	0.3480353	0.0000001
0.0000003	0.9999614	0.0000003	0.9999500
0.0000003	0.9999614	0.0000003	0.0000003
0.0000001	0.0000001	0.9999788	0.3480590
0.0000001	0.0000001	0.9999788	0.0000001
0.0000001	0.0000001	0.0000001	0.9999821
0.0000001	0.0000001	0.0000001	0.0000001
0.3489141	0.5128178	0.4400652	0.4673828
0.3490524	0.5125076	0.4402315	0.0000003
0.3490524	0.5125076	0.0000003	0.9999500
0.3490524	0.5125076	0.0000003	0.0000003
0.3490524	0.0000001	0.9999788	0.3480590
0.3490524	0.0000001	0.9999788	0.0000001
0.3490524	0.0000001	0.0000001	0.9999821
0.3490524	0.0000001	0.0000001	0.0000001
0.0000000	0.9999951	0.3480058	0.5129793
0.0000001	0.9999862	0.3480353	0.0000001
0.0000003	0.9999614	0.0000003	0.9999500
0.0000003	0.9999614	0.0000003	0.0000003
0.0000001	0.0000001	0.9999788	0.3480590
0.0000001	0.0000001	0.9999788	0.0000001
0.0000001	0.0000001	0.0000001	0.9999821
0.0000001	0.0000001	0.0000001	0.0000001
0.3500220	0.5122593	0.4401721	0.4673733
0.3501407	0.5118746	0.4404412	0.0000003
0.3501407	0.5118746	0.0000003	0.9999500
0.3501407	0.5118746	0.0000003	0.0000003
0.3501408	0.0000001	0.9999788	0.3480590
0.3501408	0.0000001	0.9999788	0.0000001
0.3501408	0.0000001	0.0000001	0.9999821
0.3501408	0.0000001	0.0000001	0.0000001
0.0000000	0.9999951	0.3480058	0.5129793
0.0000001	0.9999862	0.3480353	0.0000001
0.0000003	0.9999614	0.0000003	0.9999500
0.0000003	0.9999614	0.0000003	0.0000003
0.0000001	0.0000001	0.9999788	0.3480590
0.0000001	0.0000001	0.9999788	0.0000001
0.0000001	0.0000001	0.0000001	0.9999821
0.0000001	0.0000001	0.0000001	0.0000001
0.3511772	0.5115596	0.4403600	0.4673336
0.3512497	0.5112323	0.4406544	0.0000003
0.3512497	0.5112323	0.0000003	0.9999500
0.3512497	0.5112323	0.0000003	0.0000003
0.3512498	0.0000001	0.9999788	0.3480590
0.3512498	0.0000001	0.9999788	0.0000001
0.3512498	0.0000001	0.0000001	0.9999821
0.3512498	0.0000001	0.0000001	0.0000001
0.0000000	0.9999951	0.3480058	0.5129793
0.0000001	0.9999862	0.3480353	0.0000001
0.0000003	0.9999614	0.0000003	0.9999500
