0.5165635	0.3055233	0.8305882	0.2245986	0.7689444	0.4290441	0.2581202
0.5719083	0.2303587	0.7757827	0.2489016	0.7299754	0.3242720	0.2917094
0.6476055	0.2346178	0.7100820	0.1660613	0.7074201	0.3201450	0.2737545
0.5210706	0.3186432	0.6743445	0.3358472	0.8565586	0.2696936	0.2484251
0.6119526	0.1989777	0.6171641	0.1511429	0.8383204	0.3435984	0.3333975
0.6757240	0.2128609	0.7357762	0.2092003	0.8124130	0.2913547	0.3030773
0.5568203	0.2171782	0.7484784	0.2445701	0.7618121	0.2748211	0.2402732
0.6982565	0.2404106	0.6624519	0.1636194	0.8087851	0.2335047	0.3205643
0.6372740	0.1850330	0.6997480	0.2348298	0.7416477	0.2458778	0.2520058
0.7035994	0.2403628	0.6428228	0.1877366	0.9627391	0.2045254	0.3227348
0.5935011	0.1992808	0.5376665	0.2381349	0.7928696	0.1166612	0.2812851
0.6371143	0.2869092	0.4672273	0.2661345	0.7902819	0.1711376	0.3081174
0.6436294	0.2738660	0.3898202	0.2115590	0.7846882	0.0666077	0.2681271
0.7828056	0.2400149	0.3589235	0.2790855	0.8510424	0.0623701	0.2950300
0.5989176	0.1697865	0.3613135	0.2938913	0.8552091	0.0735948	0.2550886
0.6635849	0.1479076	0.3303929	0.2900564	0.8258857	0.0726608	0.2754017
0.5504205	0.2197917	0.3834723	0.2605190	0.3815183	0.3168497	0.3117869
0.5517603	0.2318067	0.3082741	0.2528873	0.1167869	0.3772106	0.3161711
0.5123611	0.2188762	0.7594420	0.1945798	0.7705720	0.4636403	0.2876622
0.4950877	0.2194507	0.7798088	0.1768431	0.7632853	0.3627566	0.3295147
0.5807395	0.1686900	0.7837816	0.1805645	0.8210066	0.3613037	0.3541428
0.5738701	0.2309530	0.7452618	0.1420634	0.8917277	0.2836891	0.2177769
0.5443125	0.2195122	0.8714216	0.2159153	0.8256939	0.3005621	0.2581180
0.5306258	0.3002234	0.8397033	0.2195181	0.7947136	0.3799459	0.3048133
0.6448463	0.2330425	0.7475676	0.2098366	0.8115125	0.2652152	0.2143739
0.5800141	0.1697596	0.7524200	0.1839950	0.8356169	0.2826478	0.3612248
0.5518339	0.2473872	0.7679922	0.1812262	0.6523116	0.2341781	0.3196609
0.5420963	0.1843817	0.6824490	0.2338017	0.7117866	0.2798072	0.2678356
0.7070077	0.2548419	0.7979513	0.1958008	0.7827760	0.1916154	0.2176447
0.7590844	0.1901413	0.6406996	0.1880669	0.8259065	0.2205934	0.2364493
0.6075130	0.2404751	0.5645809	0.1969644	0.8825532	0.1351178	0.2881123
0.7333690	0.1840750	0.5284957	0.2127802	0.8033723	0.1282735	0.3413254
0.6333488	0.2381407	0.4645555	0.3152682	0.7413682	0.1074040	0.3360464
0.6969203	0.1769892	0.4117852	0.3297713	0.8176171	0.1133570	0.3522237
0.6991757	0.2089208	0.5048357	0.2844910	0.9047798	0.0795686	0.3184696
0.7431835	0.2504922	0.4687874	0.3401738	0.7643140	0.0749973	0.3281397
0.8547352	0.1872495	0.4213785	0.3932569	0.7148693	0.0730026	0.2853556
0.6194729	0.2018028	0.3170501	0.2273712	0.3376839	0.3861099	0.2484473
0.4717917	0.2139671	0.3551294	0.3690143	0.0491965	0.3884889	0.2893378
0.5354878	0.2451813	0.7106466	0.2187526	0.7771358	0.3879694	0.2491323
0.5529436	0.2676704	0.6862897	0.1717871	0.8286852	0.4130686	0.4006779
0.5299043	0.2729961	0.7070106	0.1964827	0.7635219	0.3479026	0.2802692
0.5439313	0.2557536	0.9118537	0.2122286	0.8654060	0.3115199	0.3179867
0.4997662	0.2086720	0.7849978	0.2465156	0.8081717	0.3089417	0.3715641
0.5513624	0.2291997	0.7095864	0.1590514	0.8734903	0.2581818	0.3165850
0.5267707	0.2182663	0.7557968	0.2281226	0.7710764	0.3730915	0.2827535
0.5971854	0.1943234	0.6573745	0.2177556	0.7821165	0.3240935	0.3477848
0.6945744	0.1844050	0.8412142	0.2141905	0.7680765	0.3234258	0.3485351
0.6138784	0.1815123	0.7044893	0.2049132	0.7899819	0.2708462	0.2674158
0.5682679	0.2005882	0.5448351	0.1885372	0.6574421	0.2136262	0.3089333
0.7667985	0.1709843	0.7424220	0.2610506	0.8608328	0.2195423	0.2977592
0.5891506	0.2592719	0.6874605	0.2256764	0.7918531	0.1865794	0.2219689
0.7253415	0.2042523	0.4843275	0.3014562	0.8399763	0.1374781	0.2931317
0.6978653	0.2044506	0.4816908	0.2319893	0.8430699	0.1069977	0.2799900
0.7833574	0.2009485	0.3870033	0.2985352	0.7687824	0.1427326	0.2976090
0.6989258	0.2020659	0.3795070	0.2386638	0.8366067	0.0910051	0.3424020
0.6112078	0.1486416	0.3351637	0.2965694	0.8271420	0.0497591	0.3008290
0.7242114	0.2570269	0.3010675	0.2662583	0.6900278	0.0592392	0.2708015
0.5786985	0.2703278	0.3884752	0.2612191	0.2957261	0.3466108	0.3576693
0.4950065	0.2306556	0.3406133	0.2927649	0.0433824	0.4634031	0.2754328
0.5517990	0.3265184	0.7877369	0.2550864	0.8645601	0.3645023	0.2426397
0.4681513	0.2220227	0.7342721	0.2196035	0.6828943	0.3434589	0.3272623
0.4917661	0.2208924	0.6964230	0.2241770	0.8245232	0.3858707	0.2213416
0.6622529	0.2809312	0.7021137	0.2169235	0.8363113	0.2587354	0.2620090
0.5309047	0.2309500	0.7936029	0.1899051	0.7551858	0.2764522	0.3249300
0.5680928	0.2416245	0.6562407	0.2499944	0.7980987	0.3107502	0.3079836
0.7112986	0.2070831	0.6019738	0.2612974	0.6720893	0.3174101	0.2653929
0.6950624	0.1967639	0.6455823	0.1650273	0.6902320	0.3900382	0.3352104
0.6527394	0.2007352	0.7026157	0.1642305	0.7757144	0.3025887	0.2428141
0.5589616	0.2533281	0.6901679	0.2537897	0.7413966	0.1990216	0.3045914
0.7026321	0.2194652	0.6936760	0.1881293	0.8133979	0.1865553	0.3490807
0.6877991	0.2031757	0.5838432	0.2265512	0.6559348	0.1685036	0.3513634
0.6404841	0.2397694	0.5415471	0.2142222	0.7930761	0.1339763	0.3040492
0.7256858	0.1829934	0.4727623	0.1802030	0.8537615	0.1259137	0.3235455
0.7555523	0.2104824	0.5045781	0.2133208	0.7654219	0.0798700	0.2657169
0.7786363	0.1614743	0.4361148	0.2216620	0.8100362	0.0987386	0.3453984
0.7469738	0.1759543	0.3611528	0.3915322	0.7402332	0.0943972	0.3009031
0.6171115	0.3590843	0.3372208	0.2935277	0.7783310	0.0508312	0.2875849
0.7516368	0.2365897	0.4339734	0.3597428	0.8154058	0.0812567	0.3236900
0.5144024	0.2022875	0.2828810	0.2613449	0.3765686	0.2974424	0.2751344
0.6505609	0.2090914	0.3641963	0.3194041	0.0617748	0.4016756	0.3154702
0.5663024	0.2192038	0.7514234	0.1520859	0.8910955	0.3644648	0.2678728
0.5663264	0.2183550	0.8644913	0.2158904	0.8123519	0.3824180	0.3080725
0.5318122	0.2659576	0.6739442	0.2319201	0.8284456	0.3895121	0.2132925
0.4342860	0.2466671	0.7338775	0.1883954	0.8012180	0.3782609	0.3124614
0.5594735	0.1883732	0.7377688	0.3448034	0.7395375	0.3976230	0.3212299
0.5374955	0.1942994	0.8208408	0.1916347	0.7269143	0.3954317	0.2823593
0.6437333	0.1716840	0.7183193	0.2649384	0.7589219	0.3843996	0.2800487
0.5441572	0.2430730	0.6834322	0.2240565	0.9230604	0.2686448	0.4037548
0.5162179	0.1955119	0.8226609	0.2361448	0.8399674	0.3380806	0.3837789
0.7237090	0.1927870	0.7168523	0.1756515	0.8111519	0.2711190	0.3581796
0.7045247	0.2149569	0.6907995	0.1948057	0.8616565	0.2284181	0.2546397
0.6419994	0.1717759	0.6950148	0.2571864	0.8047686	0.2081194	0.3725193
0.6178719	0.2214240	0.5423477	0.2413202	0.7356498	0.1529507	0.2874363
0.5986848	0.1846114	0.5626706	0.2416519	0.8148075	0.1261995	0.3447512
0.7543041	0.2346187	0.4826909	0.3720426	0.7406908	0.1513127	0.4066207
0.6895840	0.2153010	0.4367780	0.2510201	0.7798049	0.0980719	0.2486616
0.5880979	0.1725021	0.3845819	0.2696773	0.7959537	0.0629253	0.3435418
0.6006177	0.2136094	0.3650794	0.2319073	0.7782048	0.0635386	0.2409248
0.6167004	0.2038333	0.3201994	0.2814770	0.6791701	0.0492248	0.3203208
0.6031761	0.2264585	0.3179728	0.3210775	0.3575759	0.2823816	0.3339098
0.5713851	0.3164146	0.4196891	0.2384836	0.0656652	0.4084470	0.3410186
0.4969026	0.2982339	0.7273935	0.2323359	0.7518995	0.3594653	0.3615367
0.4346482	0.2042590	0.7429667	0.1906431	0.7755902	0.4522212	0.2691146
0.5894624	0.2194841	0.7587398	0.2033877	0.8268746	0.3909165	0.3449294
0.5252167	0.2493160	0.7843969	0.2593258	0.6419163	0.3700453	0.2119719
0.5826556	0.2582486	0.7229865	0.2268645	0.7113860	0.2917622	0.3143747
0.6035105	0.1640543	0.7603693	0.2090181	0.9543957	0.2597972	0.3089279
0.5718256	0.2435683	0.7523811	0.2183819	0.7570444	0.3059360	0.3413328
0.6383282	0.2254340	0.6345188	0.2188592	0.9410730	0.2697564	0.2544057
0.7125798	0.1915668	0.6734288	0.2143833	0.8444571	0.2554166	0.3188566
0.5721959	0.2368229	0.7220911	0.1567966	0.8350473	0.2143039	0.2782145
0.7136205	0.1377803	0.6501458	0.2677193	0.7024860	0.2763609	0.3582856
0.6683771	0.2060549	0.7502186	0.2080404	0.7666006	0.1919222	0.2983266
0.6679131	0.2272119	0.5883355	0.2004623	0.7944467	0.1592240	0.2874537
0.8054183	0.2097780	0.5134171	0.1915859	0.7934055	0.1295916	0.3130083
0.6521040	0.2342893	0.4372063	0.3044332	0.7362128	0.0787592	0.3129540
0.6995702	0.2742190	0.4945930	0.2518415	0.6982100	0.0820735	0.2945138
0.6546169	0.2048530	0.3735648	0.2328016	0.7311394	0.0864897	0.2714601
0.7548978	0.1823736	0.4513255	0.2864515	0.8288935	0.0693049	0.2462385
0.6544077	0.1854535	0.3609581	0.2758703	0.6817185	0.0634491	0.3528456
0.6341247	0.2391530	0.3228928	0.3531670	0.2908837	0.3718397	0.3144449
0.4895559	0.2238312	0.4760149	0.2523770	0.0498429	0.3719724	0.3010373
0.4355000	0.2167957	0.7979738	0.1732822	0.7900169	0.3155897	0.3032464
0.5867508	0.2689577	0.8465078	0.3008690	0.6875585	0.3793254	0.3561075
0.4893880	0.2431133	0.7350123	0.2234153	0.7759282	0.3655387	0.2508179
0.5605151	0.2959071	0.7658808	0.2512812	0.8553644	0.3370178	0.3574606
0.4556530	0.2376756	0.7319498	0.1990242	0.6884692	0.3113577	0.2813033
0.5068663	0.1805920	0.8051701	0.2192938	0.7703144	0.3471183	0.3325042
0.6160143	0.2408978	0.7626922	0.2258665	0.7737902	0.3109208	0.2391270
0.6864313	0.2594203	0.6975545	0.2335194	0.7625214	0.2379501	0.2798261
0.5698236	0.1945596	0.7628253	0.1869720	0.7328521	0.2417259	0.2560005
0.7037128	0.1927066	0.6856121	0.2001946	0.8519258	0.2936376	0.2806759
0.5826437	0.1874282	0.7002070	0.1581552	0.6848086	0.2293736	0.2936857
0.5905950	0.2609620	0.6432139	0.1980283	0.7113395	0.1895737	0.2667880
0.6849710	0.2376302	0.6482333	0.2536537	0.9120432	0.1777759	0.3191124
0.6610054	0.2046471	0.4569027	0.2693060	0.7445302	0.1576754	0.2979097
0.7876829	0.1962052	0.4453717	0.1855047	0.8260486	0.1139493	0.2397015
0.6708613	0.1945837	0.4310434	0.2295848	0.8860074	0.1045383	0.3268379
0.6156750	0.1908986	0.4302349	0.2307503	0.6235085	0.0758244	0.3026126
0.6952059	0.1844294	0.3228436	0.2953868	0.8126184	0.0473087	0.3176442
0.7008157	0.1926835	0.3317168	0.3042007	0.6842505	0.0575586	0.2850170
0.5387165	0.1885281	0.3537614	0.2945783	0.3430252	0.3402958	0.2768228
0.5799977	0.1959539	0.4220300	0.3089077	0.0792916	0.3838959	0.3313596
0.5327359	0.2687856	0.7527289	0.2132725	0.8298120	0.3901557	0.2688320
0.4864489	0.2560599	0.7592301	0.1860281	0.7119206	0.4779140	0.2867544
0.5238365	0.3147769	0.7289271	0.1880145	0.6817186	0.3129629	0.2599956
0.4713080	0.2586866	0.7764934	0.2009380	0.9626210	0.4616770	0.2915563
0.7419935	0.1632622	0.8262440	0.1859818	0.8336903	0.3816493	0.3249867
0.4929210	0.2208181	0.6868769	0.2691390	0.8902242	0.2851516	0.3064537
0.5128195	0.1907245	0.7487331	0.1793290	0.9180342	0.3297206	0.2979592
0.5591261	0.1951972	0.8257311	0.2008763	0.7801727	0.2404618	0.3779214
0.6373831	0.2300219	0.8048832	0.1541573	0.6925347	0.2941062	0.3464610
0.6534587	0.2274133	0.7672475	0.2444186	0.7590712	0.2587885	0.2223438
0.5789457	0.1837899	0.6995941	0.2292731	0.8125152	0.2359423	0.3282355
0.6703168	0.2755058	0.6070956	0.1984251	0.8653275	0.1280447	0.3448587
0.6614004	0.2312450	0.5980349	0.2161422	0.7963731	0.1166530	0.2958852
0.7146362	0.1800903	0.5478404	0.2200757	0.8270880	0.1233095	0.3363289
0.5803968	0.2389639	0.6481935	0.2304760	0.9656215	0.1076370	0.3326909
0.7480540	0.2445302	0.3622916	0.3205495	0.8255927	0.1323596	0.3140772
0.6501713	0.2300987	0.3884334	0.2714618	0.8168132	0.0397930	0.3530765
0.7238199	0.2076562	0.3998971	0.3239779	0.7933352	0.0515045	0.2814191
0.6687894	0.2162033	0.3562122	0.2415101	0.7187846	0.0457668	0.3075549
0.6193242	0.2098238	0.3479485	0.2963773	0.3942474	0.3469929	0.2620077
0.5732103	0.1545168	0.3618473	0.3344818	0.0839945	0.3054244	0.2196305
0.5689563	0.3300740	0.7604144	0.2383282	0.8095068	0.3896542	0.3554247
0.5017012	0.2096574	0.8015669	0.2299703	0.8804759	0.3921482	0.3041149
0.5270658	0.2414809	0.8137118	0.2325469	0.7595104	0.3635925	0.3547686
0.5079836	0.2190474	0.7049089	0.2253181	0.6667301	0.3776847	0.2713375
0.5701558	0.2158941	0.8699963	0.2361145	0.8680504	0.3621910	0.2745122
0.6616938	0.2501728	0.8485158	0.2398165	0.7718152	0.3928920	0.3369668
0.5152683	0.1773846	0.7340396	0.1628412	0.7649439	0.3450790	0.3488050
0.6599635	0.1959984	0.7917506	0.2068174	0.8365523	0.2782966	0.2114623
0.7716435	0.2196570	0.7552330	0.2192230	0.7267125	0.3049522	0.2870382
0.7335712	0.1721883	0.7112077	0.1932528	0.8664247	0.3142759	0.2679482
0.6567816	0.2002334	0.6384841	0.2335336	0.9368485	0.2300498	0.2986374
0.7215279	0.2314158	0.6502148	0.1879727	0.8778213	0.1378895	0.3109661
0.7082696	0.2391116	0.5228543	0.2499613	0.7340058	0.1609658	0.3149826
0.8156113	0.2007307	0.5289790	0.1920739	0.7102420	0.1405053	0.3184294
0.5673839	0.2097104	0.5292672	0.2544705	0.9051989	0.1089298	0.3126659
0.6751497	0.2337162	0.4199593	0.2413333	0.9072982	0.0735735	0.2732170
0.7071464	0.1495450	0.4535557	0.2814285	0.7462995	0.0590839	0.3618500
0.6883265	0.2104328	0.3656608	0.2728176	0.7791367	0.0447260	0.2557584
0.7841861	0.2506836	0.2940391	0.3413652	0.7680177	0.0967675	0.2744888
0.5909276	0.2238816	0.3576993	0.2407061	0.2992731	0.3508562	0.3169265
0.5716579	0.2470352	0.3321114	0.2501225	0.1123775	0.3941838	0.2289816
0.6521916	0.2853565	0.7462872	0.1738502	0.7822663	0.4271060	0.3115195
0.4786270	0.2658130	0.7702178	0.2253702	0.7149844	0.4457978	0.3810452
0.5801446	0.2040935	0.7829330	0.2271116	0.8751568	0.3447106	0.2991969
0.5365286	0.1779476	0.7404802	0.2235814	0.7105307	0.4919601	0.2532413
0.4691601	0.1891768	0.7980151	0.2118332	0.7776468	0.3042100	0.3014043
0.5918568	0.1788656	0.7278048	0.1854909	0.8312175	0.3229079	0.3039701
0.6106728	0.2493294	0.7959972	0.2078923	0.9012043	0.4593476	0.2788613
0.6994459	0.2800566	0.8020170	0.2327741	0.7235870	0.3331466	0.2897748
0.5707935	0.1974693	0.6943647	0.2345356	0.9336206	0.2825772	0.3552491
0.6452081	0.1997648	0.7419935	0.1826890	0.7499822	0.2437288	0.3776731
0.7215682	0.2133850	0.6258559	0.2025634	0.8517750	0.2190805	0.3931470
0.6841209	0.2656262	0.6376227	0.2898023	0.7186335	0.2099150	0.2712514
0.5888076	0.2378532	0.5300178	0.1664961	0.7323452	0.1630098	0.3245349
0.6504617	0.1928033	0.5178652	0.2687589	0.8461983	0.1475453	0.3217694
0.8436152	0.2120583	0.5264696	0.2295197	0.7183424	0.1107064	0.2905479
0.7404710	0.2665245	0.5121252	0.2342325	0.8365016	0.0917934	0.3408406
0.7021568	0.1575128	0.3693582	0.3952576	0.8595638	0.0825810	0.2747208
0.6753423	0.1984564	0.3679592	0.2548363	0.8188768	0.0703071	0.2913302
0.6901757	0.1805891	0.3723713	0.1885892	0.6761545	0.1106857	0.2818109
0.5217802	0.2252289	0.3130579	0.2112434	0.3103961	0.4373076	0.3158693
0.5064712	0.2004911	0.3801083	0.2977815	0.1011839	0.4070062	0.3220803
0.5637994	0.1929888	0.8573500	0.2595191	0.9834653	0.3920832	0.3577638
0.4693429	0.1854000	0.7541023	0.2029440	0.7748812	0.4120229	0.2590939
0.5255617	0.2582203	0.6850333	0.1708833	0.8959866	0.3475236	0.2675118
0.5648257	0.2344203	0.7255846	0.2602556	0.7194087	0.3600556	0.2921976
0.5593684	0.2586565	0.8727482	0.2272392	0.7399943	0.4095514	0.3076810
0.6400709	0.2876298	0.8253161	0.2060059	0.7790195	0.4646971	0.2248804
0.5623222	0.2832469	0.7998167	0.2020032	0.7398597	0.3073395	0.3303376
0.6062044	0.1929840	0.7489322	0.1714779	0.7779785	0.3530950	0.2520406
0.6564045	0.2138541	0.6918013	0.1582419	0.8931174	0.2806464	0.2329662
0.5878039	0.2418140	0.7318407	0.1954721	0.8256005	0.2915262	0.3861718
0.6531998	0.1397055	0.6238606	0.1784129	0.6680917	0.1866066	0.2605245
0.5882942	0.2324164	0.5421499	0.2148792	0.6500025	0.1940638	0.3509313
0.6094583	0.1625996	0.6183035	0.2016458	0.7870299	0.1590894	0.2763913
0.6665126	0.2044615	0.5936987	0.2327272	0.7783935	0.1306126	0.3413936
0.7204008	0.1827277	0.4795675	0.2154936	0.8230591	0.1310622	0.3096246
0.6473912	0.2112779	0.3679771	0.2214574	0.6688022	0.1026862	0.3580817
0.7211696	0.2989980	0.3568033	0.2510751	0.6664105	0.0548780	0.2567482
0.6552706	0.1454420	0.4065432	0.2310258	0.8004885	0.0469181	0.4125980
0.6695288	0.2427765	0.3888740	0.1961616	0.7048583	0.0920763	0.3640612
0.6075010	0.2153512	0.3018542	0.2678861	0.4030759	0.3518172	0.2939090
0.5500027	0.2429392	0.3495197	0.3317805	0.0671920	0.3901457	0.2945546
0.4485358	0.2637174	0.6412643	0.1910127	0.7781112	0.3918497	0.2604443
0.6828200	0.2412443	0.7660077	0.2219558	0.9597628	0.3202701	0.2945318
0.5614415	0.2010548	0.7113132	0.1360640	0.7613250	0.4149133	0.3297524
0.5426330	0.1974754	0.7974489	0.1727820	0.8299593	0.3818690	0.3095500
0.5755549	0.2101172	0.6456044	0.2450609	0.7512487	0.3537800	0.3119448
0.4737563	0.2037338	0.6994100	0.1833746	0.6568160	0.2759500	0.3150192
0.5906702	0.2109423	0.7357580	0.1878780	0.9424721	0.2826200	0.3522322
0.5722800	0.2263834	0.7910862	0.1610998	0.8377038	0.2521198	0.3090998
0.7286510	0.1732761	0.7149784	0.1853485	0.8523554	0.2594447	0.3471652
0.6163851	0.2315886	0.7211266	0.2893364	0.9403281	0.2825272	0.2710318
0.5517606	0.1883510	0.6479013	0.2639979	0.8285276	0.2033453	0.3380782
0.7098827	0.2237868	0.5662982	0.2777225	0.6415548	0.1800103	0.3409017
0.7819431	0.1965723	0.5430857	0.2546507	0.7849069	0.1384954	0.4092590
0.6535248	0.1801989	0.5394996	0.2970178	0.8023480	0.1419957	0.3256485
0.7042511	0.1865333	0.4742268	0.2798331	0.8161904	0.1270616	0.2751540
0.7364745	0.1797673	0.3849770	0.3384487	0.7567313	0.0813613	0.3307871
0.6862738	0.2188852	0.3457813	0.2684949	0.6513522	0.0755578	0.2923507
0.7145310	0.1987372	0.3593051	0.3238797	0.7482714	0.0922214	0.2705965
0.7460844	0.2145257	0.2869144	0.2441730	0.7035006	0.0973928	0.2536502
0.5583282	0.2853113	0.3662225	0.2548778	0.4036984	0.4300745	0.3431183
0.6116662	0.2513396	0.3384801	0.2530976	0.0830404	0.3923846	0.3661105
0.5236209	0.1953719	0.7504007	0.1525061	0.8651700	0.3734573	0.3841842
0.4948738	0.2695729	0.7330876	0.1934113	0.8682330	0.3650361	0.2407442
0.4965942	0.2157959	0.8418410	0.1814469	0.7588133	0.3127153	0.2840072
0.4651884	0.2521729	0.8243369	0.2370678	0.8271878	0.3508835	0.3075797
0.5985438	0.1861828	0.9268451	0.2550202	0.8673459	0.3168944	0.3378569
0.6007668	0.2266068	0.6196744	0.2891968	0.9252526	0.3832062	0.3190676
0.6521030	0.1862066	0.6895034	0.2239344	0.8335549	0.3278512	0.3381367
0.5395675	0.2161561	0.7870341	0.2592377	0.8381764	0.2336686	0.2598016
0.7058954	0.1968340	0.7958064	0.1855535	0.7803436	0.2945670	0.3321249
0.5953151	0.2431844	0.7409739	0.2240564	0.8086061	0.2580412	0.2505851
0.6883410	0.2100920	0.7509579	0.1843781	0.8924320	0.1857549	0.2592980
0.6535536	0.2496028	0.6391782	0.1826679	0.6554837	0.1808240	0.3109264
0.6262623	0.2150634	0.6924311	0.2686599	0.9230643	0.1010102	0.2907362
0.8182517	0.2025362	0.6162476	0.1704290	0.8989074	0.1057650	0.3853151
0.8305505	0.2248276	0.5398409	0.1815407	0.7248312	0.1122626	0.2771179
0.8040399	0.1950804	0.3517865	0.2231314	0.7251399	0.0831088	0.4059059
0.7528903	0.2024279	0.4601382	0.2919182	0.8618656	0.0680378	0.4841169
0.6998301	0.2044431	0.3333774	0.2545651	0.7953722	0.0544957	0.3074905
0.6966429	0.1708932	0.2945656	0.3147426	0.7288395	0.1059447	0.3067528
0.6421124	0.2012631	0.4284186	0.3046255	0.3318938	0.3125371	0.3518464
0.5486821	0.2108602	0.3786524	0.3535493	0.1033541	0.4404819	0.2945351
0.4752440	0.2479546	0.8118042	0.1805292	0.8647708	0.4088115	0.3068527
0.5454572	0.2602284	0.7654433	0.1718430	0.7904142	0.3735882	0.3079965
0.6355118	0.2365502	0.8745467	0.1844835	0.8064304	0.3364079	0.2340164
0.6202370	0.1867457	0.7695096	0.1956348	0.7081496	0.3079848	0.2498721
0.5395444	0.1925782	0.7248002	0.1590485	0.7642669	0.2956328	0.3051403
0.6373436	0.2229059	0.7490705	0.1879361	0.7051285	0.3672350	0.2593845
0.6368289	0.2219900	0.7085140	0.2241063	0.8005600	0.3133917	0.2690773
0.5796412	0.2060751	0.7325005	0.1806224	0.6786025	0.2843771	0.2880213
0.6835873	0.1953085	0.7753777	0.2081914	0.7118576	0.3144705	0.2793837
0.7356622	0.2073445	0.6562149	0.1392953	0.8490596	0.3469594	0.2201954
0.7602530	0.2098697	0.6803751	0.2066403	0.8918783	0.2407967	0.3140652
0.7117725	0.2031230	0.5928027	0.2270789	0.7216504	0.2148057	0.3377048
0.6419712	0.2101099	0.6352856	0.1935311	0.8008838	0.2187198	0.2698430
0.7248389	0.2609667	0.5910924	0.2661068	0.7710750	0.1251979	0.3788322
0.6658803	0.1884524	0.5380073	0.1961365	0.8774050	0.1706500	0.3690902
0.6928761	0.2644068	0.4074978	0.2969628	0.6942848	0.0734259	0.2923222
0.6413045	0.2153138	0.3669316	0.2670308	0.9077686	0.0693551	0.3219340
0.6735675	0.2061476	0.4021308	0.2306438	0.8170658	0.0751819	0.2497088
0.7191183	0.2028127	0.3761082	0.2485776	0.7324467	0.1202751	0.3146597
0.5140638	0.2274019	0.3923032	0.2527388	0.3672588	0.3001786	0.2724094
0.5754870	0.2315490	0.3659269	0.2436887	0.0684315	0.4359876	0.2635468
0.7088711	0.2725782	0.7455909	0.1480723	0.7179054	0.4025235	0.3373643
0.5669419	0.1992699	0.7493767	0.2125147	0.7905178	0.2485914	0.2368094
0.7336106	0.1889900	0.7155756	0.2340469	0.7836948	0.3620292	0.2716614
0.6305282	0.2424716	0.6481242	0.1771729	0.8057472	0.4820767	0.3128926
0.5834765	0.1984176	0.7025984	0.1881418	0.9016522	0.3601902	0.2773354
0.7217585	0.1911398	0.6849686	0.1735366	0.7911247	0.3562567	0.2947815
0.6913531	0.2514439	0.8248425	0.2073104	0.7226973	0.2983148	0.4333641
0.7292206	0.2326307	0.6573896	0.2257153	0.7492952	0.3257033	0.2813907
0.6913552	0.1939327	0.8507392	0.1716480	0.8339529	0.2410495	0.2722314
0.6745357	0.1834785	0.6659217	0.2355195	0.8781344	0.2550229	0.2826411
0.6967887	0.2006351	0.6997062	0.2624490	0.8588524	0.1999309	0.2688703
0.6985341	0.2309854	0.5995073	0.2070459	0.8602119	0.1525804	0.2877172
0.8278465	0.2421405	0.5576662	0.2149754	0.7929633	0.1322077	0.2798573
0.7704897	0.2382802	0.5342607	0.2221794	0.7764679	0.1191010	0.3435186
0.7598053	0.1760530	0.5127712	0.2512193	0.7766836	0.1359304	0.2719034
0.7618689	0.2396669	0.4201169	0.2074080	0.7583625	0.0987347	0.2680032
0.9588979	0.1688128	0.4947066	0.3204176	0.8026937	0.0749563	0.3150737
0.7915585	0.1699454	0.3983714	0.2663896	0.8452425	0.1391320	0.2880654
