0.8198657	0.7446385
0.8358730	0.7559610
0.7995770	0.7114762
0.6457775	0.7032115
0.8367141	0.6366769
0.8316921	0.5995517
0.6812574	0.4943651
0.7795026	0.6024251
0.8504177	0.4324347
0.6897655	0.4605877
0.8550972	0.4752160
0.8713031	0.3824455
0.6848985	0.3546298
0.8150014	0.3184479
0.8189908	0.1937277
0.7692464	0.2092255
0.7549810	0.1359613
0.7526046	0.1439943
0.7954296	0.0605019
0.7000416	0.0363224
0.7438111	0.0000000
0.6309937	0.8612097
0.6473917	0.7470085
0.6667651	0.7566109
0.8103628	0.7006975
0.7349555	0.5711911
0.7627164	0.6756271
0.6567528	0.5641392
0.7176850	0.5955208
0.7925203	0.4823547
0.8027668	0.4234788
0.6560716	0.3681312
0.7710411	0.3485709
0.7893766	0.3861787
0.6763100	0.2189061
0.6278602	0.2299080
0.7226371	0.1567872
0.7500906	0.1798460
0.7682913	0.1074506
0.7112822	0.1260456
0.8083369	0.0321139
0.8633858	0.0000000
0.6912070	0.7154447
0.7775253	0.8009798
0.6394738	0.7995384
0.6555161	0.7360565
0.7016162	0.6212027
0.6919278	0.6652112
0.6560309	0.5327881
0.7311797	0.4998414
0.6159206	0.4725563
0.7316344	0.3561901
0.6690882	0.4104053
0.8312841	0.5648767
0.7730746	0.3012934
0.6346004	0.3180018
0.7790570	0.2551308
0.7798398	0.2335958
0.8092331	0.1637740
0.6692933	0.1092895
0.7891897	0.0556457
0.8040184	0.0494089
0.6640855	0.0000000
0.6756045	0.7409159
0.5682942	0.9073291
0.7911328	0.6693118
0.6008025	0.6739217
0.6799606	0.5782139
0.7127983	0.6471351
0.6779785	0.6213072
0.7820664	0.4436327
0.6936973	0.4116121
0.6436075	0.5457678
0.7162198	0.4569599
0.6201138	0.3178223
0.6640548	0.2858759
0.7929349	0.2698952
0.6059175	0.1800771
0.6667688	0.1909182
0.6182487	0.1622721
0.6316410	0.1155879
0.6314167	0.0662087
0.6274450	0.0433033
0.6789312	0.0000000
0.5560733	0.8367688
0.6019004	0.7609967
0.6064093	0.8346209
0.5556334	0.7070857
0.8141876	0.5939615
0.6341264	0.6038061
0.6421347	0.6091178
0.7409692	0.5423846
0.5887858	0.4954797
0.5999211	0.3526901
0.6635043	0.3715259
0.6959874	0.3190338
0.6924597	0.3317406
0.6206084	0.3612243
0.5928850	0.2139974
0.5810584	0.1924551
0.5638424	0.2307468
0.6652326	0.0919429
0.6671316	0.0737942
0.7596841	0.0445299
0.6007450	0.0000000
0.6576842	0.7506411
0.6082535	0.7899164
0.5537166	0.7042144
0.5710238	0.7987721
0.5489349	0.5345236
0.6479159	0.5569075
0.6714075	0.6225176
0.6064707	0.5433665
0.6514640	0.4302326
0.6873953	0.4011381
0.5318526	0.4003221
0.5148931	0.3606097
0.5121160	0.3336572
0.5299083	0.2668778
0.6347310	0.2274855
0.6745089	0.1811191
0.7138741	0.1823137
0.5697147	0.1201626
0.6277836	0.0890798
0.6449245	0.0392031
0.6677648	0.0000000
0.6326377	0.7342017
0.5555657	0.7677086
0.5506638	0.7448990
0.5616712	0.7530159
0.5637271	0.6623390
0.6276692	0.6343593
0.5956577	0.5792022
0.5068729	0.4534366
0.5347280	0.5206560
0.5270621	0.4326666
0.5680153	0.3941147
0.5683204	0.3320915
0.4341809	0.2640216
0.6014647	0.2318153
0.5354401	0.2057714
0.5484090	0.2864021
0.6268542	0.2307015
0.5380048	0.1359826
0.5366324	0.1030125
0.6196320	0.0431287
0.5830730	0.0000000
0.4550964	0.7686295
0.6108327	0.8011789
0.5239834	0.6557038
0.4446554	0.6549338
0.5204884	0.6764907
0.4822888	0.5999343
0.5328513	0.5754386
0.5849150	0.5956614
