0.3624293	0.5391534	0.4863335	0.4868701
0.3039627	0.5293939	0.4006809	0.0000000
0.3803971	0.4949483	0.0000000	0.9920706
0.3817912	0.5110486	0.0000000	0.0000000
0.3995578	0.0000000	1.0493803	0.3451654
0.3635344	0.0000000	1.0699336	0.0000000
0.3734413	0.0000000	0.0000000	0.9231295
0.3452463	0.0000000	0.0000000	0.0000000
0.0000000	0.9721077	0.3563471	0.5160902
0.0000000	1.0162629	0.2955454	0.0000000
0.0000000	0.9889278	0.0000000	1.0820509
0.0000000	1.0152971	0.0000000	0.0000000
0.0000000	0.0000000	1.0675733	0.3686769
0.0000000	0.0000000	0.9979921	0.0000000
0.0000000	0.0000000	0.0000000	1.1187505
0.0000000	0.0000000	0.0000000	0.0000000
0.3723617	0.4459795	0.4122547	0.4735546
0.3391117	0.6395804	0.4274573	0.0000000
0.3617948	0.5612171	0.0000000	1.0501234
0.2959054	0.5061841	0.0000000	0.0000000
0.3843452	0.0000000	1.0946443	0.3427547
0.3098125	0.0000000	1.0477680	0.0000000
0.3774549	0.0000000	0.0000000	1.0937537
0.4022524	0.0000000	0.0000000	0.0000000
0.0000000	1.0424345	0.3764029	0.4390106
0.0000000	1.0033898	0.3170512	0.0000000
0.0000000	0.8877987	0.0000000	0.9453669
0.0000000	1.0515619	0.0000000	0.0000000
0.0000000	0.0000000	0.9985602	0.3491844
0.0000000	0.0000000	0.9917386	0.0024746
0.0000000	0.0000000	0.0000000	1.0193607
0.0000000	0.0000000	0.0000000	0.0000000
0.3305901	0.5359594	0.4574605	0.4686942
0.3040626	0.5288887	0.4896356	0.0000000
0.3248906	0.5444247	0.0000000	0.9961490
0.3449177	0.4819359	0.0000000	0.0000000
0.3642980	0.0000000	1.0238453	0.3818837
0.3574761	0.0000000	0.9748018	0.0000000
0.4011105	0.0000000	0.0000000	0.9229422
0.3520227	0.0000000	0.0000000	0.0000000
0.0000000	1.0102757	0.3628941	0.4914798
0.0000000	1.0586398	0.3682330	0.0000000
0.0000000	1.0210048	0.0000000	0.9886839
0.0000000	0.9683740	0.0000000	0.0000000
0.0000000	0.0000000	0.9993805	0.3590561
0.0000000	0.0000000	1.0894349	0.0000000
0.0000000	0.0000000	0.0000000	0.9731841
0.0000000	0.0000000	0.0000000	0.0000000
0.3796981	0.5676953	0.4100299	0.5052676
0.3439043	0.5503752	0.4243810	0.0000000
0.4123591	0.5560077	0.0000000	1.0022165
0.3862677	0.5116720	0.0000000	0.0000000
0.3490036	0.0000000	1.0603901	0.3622921
0.3570407	0.0000000	1.0349426	0.0000000
0.4433021	0.0000000	0.0000000	0.9804725
0.3653493	0.0000000	0.0000000	0.0000000
0.0000000	0.9453945	0.3780217	0.5309991
0.0000000	0.9831695	0.2868301	0.0000000
0.0000000	1.0037545	0.0000000	0.9688027
0.0000000	1.0183075	0.0000000	0.0000000
0.0000000	0.0000000	1.0883780	0.3177463
0.0000000	0.0000000	1.0389681	0.0000000
0.0000000	0.0000000	0.0000000	1.1000240
0.0000000	0.0000000	0.0000000	0.0000000
0.4132228	0.5107043	0.4610716	0.4580029
0.3895730	0.5335784	0.4524365	0.0000000
0.3856280	0.5550447	0.0000000	1.0111656
0.3620838	0.4823416	0.0000000	0.0000000
0.3340713	0.0000000	1.0091377	0.3802707
0.3471778	0.0000000	1.0192404	0.0000000
0.3591019	0.0000000	0.0000000	1.0237100
0.3752811	0.0000000	0.0000000	0.0000000
0.0000000	1.0561024	0.3501272	0.5406220
0.0000000	1.0193027	0.3697740	0.0000000
0.0000000	0.9766397	0.0000000	1.0748397
0.0000000	0.9885277	0.0000000	0.0000000
0.0000000	0.0000000	0.9769845	0.3164115
0.0000000	0.0000000	1.0818419	0.0000000
0.0000000	0.0000000	0.0000000	1.0792641
0.0000000	0.0000000	0.0000000	0.0000000
0.3696223	0.4857706	0.4207874	0.4790849
0.3901946	0.4967182	0.4091064	0.0000000
0.3677313	0.4590433	0.0000000	0.9646076
0.3712229	0.5490851	0.0000000	0.0000000
0.4107430	0.0000000	1.0078129	0.3857973
0.3764445	0.0000000	0.9954694	0.0000000
0.3010992	0.0000000	0.0000000	0.9488802
0.3527377	0.0000000	0.0000000	0.0000000
0.0000000	0.9696261	0.3626232	0.5927832
0.0000000	0.9782676	0.3088543	0.0000000
