1.0776632	0.0	0.0	0.0	0.0
1.0041654	0.0	0.0	0.0	-1.0
1.0061364	0.0	0.0	-1.0	0.0
0.9725771	0.0	0.0	-1.0	-1.0
1.0870497	0.0	-1.0	0.0	0.0
1.0969874	0.0	-1.0	0.0	-1.0
1.0048306	0.0	-1.0	-1.0	0.0
1.0191678	0.0	-1.0	-1.0	-1.0
1.0861963	-1.0	0.0	0.0	0.0
0.9461792	-1.0	0.0	0.0	-1.0
1.0740047	-1.0	0.0	-1.0	0.0
0.9575770	-1.0	0.0	-1.0	-1.0
1.0549106	-1.0	-1.0	0.0	0.0
0.9768529	-1.0	-1.0	0.0	-1.0
0.9290870	-1.0	-1.0	-1.0	0.0
1.0432960	-1.0	-1.0	-1.0	-1.0
1.1322307	0.0	0.0	0.0	0.0
0.9998563	0.0	0.0	0.0	-1.0
0.9870588	0.0	0.0	-1.0	0.0
1.0823344	0.0	0.0	-1.0	-1.0
0.9643167	0.0	-1.0	0.0	0.0
1.0074414	0.0	-1.0	0.0	-1.0
0.9447576	0.0	-1.0	-1.0	0.0
0.9515075	0.0	-1.0	-1.0	-1.0
0.9476664	-1.0	0.0	0.0	0.0
1.0690817	-1.0	0.0	0.0	-1.0
1.0512439	-1.0	0.0	-1.0	0.0
1.0748899	-1.0	0.0	-1.0	-1.0
0.9294237	-1.0	-1.0	0.0	0.0
1.0279292	-1.0	-1.0	0.0	-1.0
1.0523914	-1.0	-1.0	-1.0	0.0
0.9751006	-1.0	-1.0	-1.0	-1.0
0.9833269	0.0	0.0	0.0	0.0
1.0246310	0.0	0.0	0.0	-1.0
0.9968891	0.0	0.0	-1.0	0.0
0.9947293	0.0	0.0	-1.0	-1.0
0.9341837	0.0	-1.0	0.0	0.0
0.9934468	0.0	-1.0	0.0	-1.0
1.0545219	0.0	-1.0	-1.0	0.0
0.9870406	0.0	-1.0	-1.0	-1.0
0.9390587	-1.0	0.0	0.0	0.0
1.0020213	-1.0	0.0	0.0	-1.0
1.0195224	-1.0	0.0	-1.0	0.0
0.9238796	-1.0	0.0	-1.0	-1.0
0.8802103	-1.0	-1.0	0.0	0.0
0.9443112	-1.0	-1.0	0.0	-1.0
0.8921660	-1.0	-1.0	-1.0	0.0
0.9439792	-1.0	-1.0	-1.0	-1.0
1.0558088	0.0	0.0	0.0	0.0
0.9988167	0.0	0.0	0.0	-1.0
0.9729185	0.0	0.0	-1.0	0.0
0.9721985	0.0	0.0	-1.0	-1.0
0.9445300	0.0	-1.0	0.0	0.0
0.9823312	0.0	-1.0	0.0	-1.0
0.9913007	0.0	-1.0	-1.0	0.0
0.9706305	0.0	-1.0	-1.0	-1.0
1.0168720	-1.0	0.0	0.0	0.0
1.0315341	-1.0	0.0	0.0	-1.0
0.9633253	-1.0	0.0	-1.0	0.0
1.0275085	-1.0	0.0	-1.0	-1.0
0.9493692	-1.0	-1.0	0.0	0.0
1.0075992	-1.0	-1.0	0.0	-1.0
0.9851411	-1.0	-1.0	-1.0	0.0
0.9538021	-1.0	-1.0	-1.0	-1.0
1.0045908	0.0	0.0	0.0	0.0
0.9150052	0.0	0.0	0.0	-1.0
0.9400020	0.0	0.0	-1.0	0.0
0.9745437	0.0	0.0	-1.0	-1.0
0.9305968	0.0	-1.0	0.0	0.0
0.8725485	0.0	-1.0	0.0	-1.0
0.9352879	0.0	-1.0	-1.0	0.0
1.0033698	0.0	-1.0	-1.0	-1.0
0.9536897	-1.0	0.0	0.0	0.0
0.9407740	-1.0	0.0	0.0	-1.0
0.8554280	-1.0	0.0	-1.0	0.0
0.9862927	-1.0	0.0	-1.0	-1.0
0.9705603	-1.0	-1.0	0.0	0.0
0.9400492	-1.0	-1.0	0.0	-1.0
0.9964285	-1.0	-1.0	-1.0	0.0
0.9079850	-1.0	-1.0	-1.0	-1.0
0.9450459	0.0	0.0	0.0	0.0
0.9427838	0.0	0.0	0.0	-1.0
0.9892230	0.0	0.0	-1.0	0.0
0.8870490	0.0	0.0	-1.0	-1.0
0.9848736	0.0	-1.0	0.0	0.0
0.9347855	0.0	-1.0	0.0	-1.0
0.9463753	0.0	-1.0	-1.0	0.0
0.9852791	0.0	-1.0	-1.0	-1.0
1.0590780	-1.0	0.0	0.0	0.0
0.9381883	-1.0	0.0	0.0	-1.0
0.8742207	-1.0	0.0	-1.0	0.0
0.8961650	-1.0	0.0	-1.0	-1.0
0.9203307	-1.0	-1.0	0.0	0.0
1.0610164	-1.0	-1.0	0.0	-1.0
0.9804429	-1.0	-1.0	-1.0	0.0
0.9329190	-1.0	-1.0	-1.0	-1.0
0.9468345	0.0	0.0	0.0	0.0
0.8908102	0.0	0.0	0.0	-1.0
0.9373039	0.0	0.0	-1.0	0.0
0.9062530	0.0	0.0	-1.0	-1.0
0.9121132	0.0	-1.0	0.0	0.0
0.9561301	0.0	-1.0	0.0	-1.0
0.9746694	0.0	-1.0	-1.0	0.0
0.9707867	0.0	-1.0	-1.0	-1.0
0.9652545	-1.0	0.0	0.0	0.0
0.9303053	-1.0	0.0	0.0	-1.0
1.0015102	-1.0	0.0	-1.0	0.0
0.9184603	-1.0	0.0	-1.0	-1.0
0.9291035	-1.0	-1.0	0.0	0.0
1.0435436	-1.0	-1.0	0.0	-1.0
1.0268378	-1.0	-1.0	-1.0	0.0
1.0233074	-1.0	-1.0	-1.0	-1.0
0.9486210	0.0	0.0	0.0	0.0
0.8888887	0.0	0.0	0.0	-1.0
0.9222377	0.0	0.0	-1.0	0.0
0.8588149	0.0	0.0	-1.0	-1.0
0.9339670	0.0	-1.0	0.0	0.0
0.9838738	0.0	-1.0	0.0	-1.0
0.9276491	0.0	-1.0	-1.0	0.0
0.9632986	0.0	-1.0	-1.0	-1.0
0.9305399	-1.0	0.0	0.0	0.0
0.8800171	-1.0	0.0	0.0	-1.0
0.8488290	-1.0	0.0	-1.0	0.0
1.0408824	-1.0	0.0	-1.0	-1.0
0.9502056	-1.0	-1.0	0.0	0.0
0.9233466	-1.0	-1.0	0.0	-1.0
0.9418753	-1.0	-1.0	-1.0	0.0
0.9622825	-1.0	-1.0	-1.0	-1.0
0.8789963	0.0	0.0	0.0	0.0
1.0000764	0.0	0.0	0.0	-1.0
0.9600175	0.0	0.0	-1.0	0.0
1.0091645	0.0	0.0	-1.0	-1.0
0.9746571	0.0	-1.0	0.0	0.0
0.9727596	0.0	-1.0	0.0	-1.0
0.8770057	0.0	-1.0	-1.0	0.0
1.0267403	0.0	-1.0	-1.0	-1.0
0.9542541	-1.0	0.0	0.0	0.0
0.9647679	-1.0	0.0	0.0	-1.0
0.9774243	-1.0	0.0	-1.0	0.0
0.9264033	-1.0	0.0	-1.0	-1.0
0.9762832	-1.0	-1.0	0.0	0.0
0.9476693	-1.0	-1.0	0.0	-1.0
0.9478398	-1.0	-1.0	-1.0	0.0
0.9378695	-1.0	-1.0	-1.0	-1.0
0.9986516	0.0	0.0	0.0	0.0
1.0188409	0.0	0.0	0.0	-1.0
0.9757586	0.0	0.0	-1.0	0.0
0.8500058	0.0	0.0	-1.0	-1.0
0.9124244	0.0	-1.0	0.0	0.0
0.8257106	0.0	-1.0	0.0	-1.0
0.8755455	0.0	-1.0	-1.0	0.0
0.9514353	0.0	-1.0	-1.0	-1.0
0.9928218	-1.0	0.0	0.0	0.0
0.9039728	-1.0	0.0	0.0	-1.0
0.9172611	-1.0	0.0	-1.0	0.0
0.9343788	-1.0	0.0	-1.0	-1.0
0.9319385	-1.0	-1.0	0.0	0.0
0.9378252	-1.0	-1.0	0.0	-1.0
0.9802119	-1.0	-1.0	-1.0	0.0
0.9706498	-1.0	-1.0	-1.0	-1.0
0.9454734	0.0	0.0	0.0	0.0
0.9319194	0.0	0.0	0.0	-1.0
1.0020324	0.0	0.0	-1.0	0.0
0.9186242	0.0	0.0	-1.0	-1.0
0.8471690	0.0	-1.0	0.0	0.0
0.9370110	0.0	-1.0	0.0	-1.0
0.9334486	0.0	-1.0	-1.0	0.0
0.8741130	0.0	-1.0	-1.0	-1.0
0.9203290	-1.0	0.0	0.0	0.0
0.9259625	-1.0	0.0	0.0	-1.0
0.9862701	-1.0	0.0	-1.0	0.0
0.9315349	-1.0	0.0	-1.0	-1.0
0.9923839	-1.0	-1.0	0.0	0.0
0.9047018	-1.0	-1.0	0.0	-1.0
0.9607083	-1.0	-1.0	-1.0	0.0
0.8984615	-1.0	-1.0	-1.0	-1.0
0.8340254	0.0	0.0	0.0	0.0
0.8402460	0.0	0.0	0.0	-1.0
0.8742285	0.0	0.0	-1.0	0.0
0.8584584	0.0	0.0	-1.0	-1.0
0.9636507	0.0	-1.0	0.0	0.0
0.8230443	0.0	-1.0	0.0	-1.0
0.8866821	0.0	-1.0	-1.0	0.0
0.9160278	0.0	-1.0	-1.0	-1.0
0.9534602	-1.0	0.0	0.0	0.0
0.8715240	-1.0	0.0	0.0	-1.0
0.9471134	-1.0	0.0	-1.0	0.0
0.8733812	-1.0	0.0	-1.0	-1.0
0.8882251	-1.0	-1.0	0.0	0.0
0.8942816	-1.0	-1.0	0.0	-1.0
0.8789489	-1.0	-1.0	-1.0	0.0
0.8587209	-1.0	-1.0	-1.0	-1.0
0.8856328	0.0	0.0	0.0	0.0
0.9305051	0.0	0.0	0.0	-1.0
0.8495837	0.0	0.0	-1.0	0.0
0.8711765	0.0	0.0	-1.0	-1.0
1.0069360	0.0	-1.0	0.0	0.0
0.8956543	0.0	-1.0	0.0	-1.0
0.8322027	0.0	-1.0	-1.0	0.0
0.8875187	0.0	-1.0	-1.0	-1.0
0.9187629	-1.0	0.0	0.0	0.0
0.8501280	-1.0	0.0	0.0	-1.0
0.8340718	-1.0	0.0	-1.0	0.0
0.9146664	-1.0	0.0	-1.0	-1.0
0.7943900	-1.0	-1.0	0.0	0.0
0.8324946	-1.0	-1.0	0.0	-1.0
0.8834929	-1.0	-1.0	-1.0	0.0
0.8522033	-1.0	-1.0	-1.0	-1.0
0.8410690	0.0	0.0	0.0	0.0
0.9504424	0.0	0.0	0.0	-1.0
0.8807242	0.0	0.0	-1.0	0.0
0.8393604	0.0	0.0	-1.0	-1.0
0.8314530	0.0	-1.0	0.0	0.0
0.8378403	0.0	-1.0	0.0	-1.0
0.8069437	0.0	-1.0	-1.0	0.0
0.8970058	0.0	-1.0	-1.0	-1.0
0.8604098	-1.0	0.0	0.0	0.0
0.8184486	-1.0	0.0	0.0	-1.0
0.8198294	-1.0	0.0	-1.0	0.0
0.9198638	-1.0	0.0	-1.0	-1.0
0.9241581	-1.0	-1.0	0.0	0.0
0.8561405	-1.0	-1.0	0.0	-1.0
0.9046562	-1.0	-1.0	-1.0	0.0
0.8826109	-1.0	-1.0	-1.0	-1.0
0.8775119	0.0	0.0	0.0	0.0
0.8456237	0.0	0.0	0.0	-1.0
0.8572230	0.0	0.0	-1.0	0.0
0.8352197	0.0	0.0	-1.0	-1.0
0.8700117	0.0	-1.0	0.0	0.0
0.8486462	0.0	-1.0	0.0	-1.0
0.8611657	0.0	-1.0	-1.0	0.0
0.9138729	0.0	-1.0	-1.0	-1.0
1.0145204	-1.0	0.0	0.0	0.0
0.9331151	-1.0	0.0	0.0	-1.0
0.8802618	-1.0	0.0	-1.0	0.0
0.8711611	-1.0	0.0	-1.0	-1.0
0.8366212	-1.0	-1.0	0.0	0.0
0.8414446	-1.0	-1.0	0.0	-1.0
0.9323088	-1.0	-1.0	-1.0	0.0
0.8709402	-1.0	-1.0	-1.0	-1.0
0.8994714	0.0	0.0	0.0	0.0
0.8294245	0.0	0.0	0.0	-1.0
0.8489396	0.0	0.0	-1.0	0.0
0.8952091	0.0	0.0	-1.0	-1.0
0.8439140	0.0	-1.0	0.0	0.0
0.8973319	0.0	-1.0	0.0	-1.0
0.7879116	0.0	-1.0	-1.0	0.0
0.8347819	0.0	-1.0	-1.0	-1.0
0.8968387	-1.0	0.0	0.0	0.0
0.8961440	-1.0	0.0	0.0	-1.0
0.8515551	-1.0	0.0	-1.0	0.0
0.7846253	-1.0	0.0	-1.0	-1.0
0.8378207	-1.0	-1.0	0.0	0.0
0.8401807	-1.0	-1.0	0.0	-1.0
0.8354938	-1.0	-1.0	-1.0	0.0
0.8923199	-1.0	-1.0	-1.0	-1.0
0.8629712	0.0	0.0	0.0	0.0
0.9191094	0.0	0.0	0.0	-1.0
0.8215969	0.0	0.0	-1.0	0.0
0.7362813	0.0	0.0	-1.0	-1.0
0.8433299	0.0	-1.0	0.0	0.0
0.8061904	0.0	-1.0	0.0	-1.0
1.0091009	0.0	-1.0	-1.0	0.0
0.8292665	0.0	-1.0	-1.0	-1.0
0.8158473	-1.0	0.0	0.0	0.0
0.8777599	-1.0	0.0	0.0	-1.0
0.9335406	-1.0	0.0	-1.0	0.0
0.8414522	-1.0	0.0	-1.0	-1.0
0.8304383	-1.0	-1.0	0.0	0.0
0.7743941	-1.0	-1.0	0.0	-1.0
0.9140687	-1.0	-1.0	-1.0	0.0
0.9015140	-1.0	-1.0	-1.0	-1.0
0.8627317	0.0	0.0	0.0	0.0
0.8355915	0.0	0.0	0.0	-1.0
0.7986844	0.0	0.0	-1.0	0.0
0.8515780	0.0	0.0	-1.0	-1.0
0.9056808	0.0	-1.0	0.0	0.0
0.7861509	0.0	-1.0	0.0	-1.0
0.8276514	0.0	-1.0	-1.0	0.0
0.8267634	0.0	-1.0	-1.0	-1.0
0.8138750	-1.0	0.0	0.0	0.0
0.8450822	-1.0	0.0	0.0	-1.0
0.8106069	-1.0	0.0	-1.0	0.0
0.8238941	-1.0	0.0	-1.0	-1.0
0.8438382	-1.0	-1.0	0.0	0.0
0.8824839	-1.0	-1.0	0.0	-1.0
0.8764259	-1.0	-1.0	-1.0	0.0
0.8851109	-1.0	-1.0	-1.0	-1.0
0.7222187	0.0	0.0	0.0	0.0
0.7686855	0.0	0.0	0.0	-1.0
0.8474609	0.0	0.0	-1.0	0.0
0.8096518	0.0	0.0	-1.0	-1.0
0.9016808	0.0	-1.0	0.0	0.0
0.8577216	0.0	-1.0	0.0	-1.0
0.8310807	0.0	-1.0	-1.0	0.0
0.8387291	0.0	-1.0	-1.0	-1.0
0.9193277	-1.0	0.0	0.0	0.0
0.7591463	-1.0	0.0	0.0	-1.0
0.8750110	-1.0	0.0	-1.0	0.0
0.8236778	-1.0	0.0	-1.0	-1.0
0.8882185	-1.0	-1.0	0.0	0.0
0.6951320	-1.0	-1.0	0.0	-1.0
0.9028818	-1.0	-1.0	-1.0	0.0
0.7895421	-1.0	-1.0	-1.0	-1.0
0.8855487	0.0	0.0	0.0	0.0
0.7424805	0.0	0.0	0.0	-1.0
0.8035522	0.0	0.0	-1.0	0.0
0.8323543	0.0	0.0	-1.0	-1.0
0.8207981	0.0	-1.0	0.0	0.0
0.8016884	0.0	-1.0	0.0	-1.0
0.7812202	0.0	-1.0	-1.0	0.0
0.8337852	0.0	-1.0	-1.0	-1.0
0.7562774	-1.0	0.0	0.0	0.0
0.7700414	-1.0	0.0	0.0	-1.0
0.8454243	-1.0	0.0	-1.0	0.0
0.8510012	-1.0	0.0	-1.0	-1.0
0.7778810	-1.0	-1.0	0.0	0.0
0.7751571	-1.0	-1.0	0.0	-1.0
0.8158988	-1.0	-1.0	-1.0	0.0
0.7681458	-1.0	-1.0	-1.0	-1.0
0.8858275	0.0	0.0	0.0	0.0
0.8310526	0.0	0.0	0.0	-1.0
0.7891925	0.0	0.0	-1.0	0.0
0.7301054	0.0	0.0	-1.0	-1.0
0.7979450	0.0	-1.0	0.0	0.0
0.8629325	0.0	-1.0	0.0	-1.0
0.8290528	0.0	-1.0	-1.0	0.0
0.8658733	0.0	-1.0	-1.0	-1.0
0.8196857	-1.0	0.0	0.0	0.0
0.7601438	-1.0	0.0	0.0	-1.0
0.7997998	-1.0	0.0	-1.0	0.0
0.7681319	-1.0	0.0	-1.0	-1.0
0.8201693	-1.0	-1.0	0.0	0.0
0.8243879	-1.0	-1.0	0.0	-1.0
