G1	G2	G3	G4	G5
0.9677688	0.0000000	0.9801591	0.3257469	0.4814161
0.8513419	0.0000000	0.9559941	0.3361663	0.0000000
0.9285508	0.0000000	0.9893521	0.0000000	1.0119010
0.8261829	0.0000000	1.0458765	0.0000000	0.0000000
0.8990415	0.0000000	0.0000000	0.9179583	0.3903319
0.9035470	0.0000000	0.0000000	1.0279203	0.0000000
0.9604413	0.0000000	0.0000000	0.0000000	0.9121554
0.8300213	0.0000000	0.0000000	0.0000000	0.0000000
0.8986579	0.3350727	0.4508327	0.4412973	0.4963384
0.9178574	0.4069625	0.5460808	0.3785461	0.0017732
0.8766271	0.3766157	0.4566499	0.0000000	0.9449416
0.8226556	0.3817795	0.5057992	0.0013709	0.0000000
0.9087342	0.4052009	0.0000000	0.9754877	0.3523666
0.7919024	0.3451421	0.0000000	0.9665274	0.0000000
0.9148519	0.4732616	0.0000000	0.0000000	1.0272065
0.8732699	0.3545705	0.0000000	0.0000000	0.0000000
0.8270343	0.0000000	1.0675976	0.3668033	0.4204493
0.8189525	0.0000000	1.0210416	0.3206189	0.0000000
0.8966374	0.0000000	1.1098617	0.0000000	1.0193007
0.8633581	0.0000000	1.0170872	0.0000000	0.0000000
0.8021925	0.0000000	0.0000000	1.0762558	0.3836796
0.8112956	0.0000000	0.0000000	1.0295630	0.0000000
0.8467793	0.0000000	0.0000000	0.0000000	0.9655718
0.8911591	0.0000000	0.0000000	0.0000000	0.0000000
0.8202839	0.4237241	0.5587914	0.4970123	0.4786344
0.9508192	0.3473295	0.4623647	0.4395830	0.0000000
0.8919811	0.3664040	0.5190433	0.0000000	1.0092970
0.8275007	0.3420750	0.4523174	0.0000000	0.0008339
0.9306607	0.4149812	0.0000000	0.9975233	0.4178167
0.9654196	0.4213564	0.0000000	0.9262907	0.0000000
0.8602053	0.3353337	0.0000000	0.0000000	0.9311639
0.9274473	0.4084177	0.0000000	0.0000000	0.0000000
0.9081949	0.0000000	1.0149293	0.3243541	0.5676810
0.8228467	0.0000000	1.0518590	0.3664331	0.0000000
0.8380189	0.0000000	1.0075283	0.0000000	0.8974700
0.9140675	0.0000000	1.0019203	0.0000000	0.0000000
0.9305930	0.0000000	0.0000000	1.1034928	0.3857393
0.8260153	0.0000000	0.0000000	0.9818257	0.0000000
0.8859212	0.0000000	0.0000000	0.0000000	1.1418006
0.8874346	0.0000000	0.0000000	0.0000000	0.0000000
0.8346417	0.3483912	0.5318245	0.4205910	0.5090649
0.8503292	0.3532669	0.4844410	0.4333250	0.0000000
0.8414077	0.4117222	0.4953836	0.0000000	0.9397829
0.8636236	0.3466279	0.4668879	0.0026245	0.0000000
0.8263882	0.3702388	0.0000000	1.0617558	0.3472375
0.8296330	0.4095892	0.0000000	1.0296531	0.0000000
0.8838048	0.3867829	0.0000000	0.0000000	0.9698114
0.9215253	0.3514695	0.0000000	0.0000000	0.0000000
0.8853612	0.0000000	0.9535099	0.3257061	0.5296605
0.8675050	0.0000000	1.1557515	0.3811487	0.0000000
0.7864319	0.0000000	1.0162326	0.0000000	1.0111403
0.9159417	0.0000000	0.8707267	0.0000000	0.0000000
0.8248285	0.0000000	0.0000000	0.9998734	0.3251617
0.8695295	0.0013437	0.0000000	1.0321579	0.0000000
0.9040276	0.0000000	0.0000000	0.0000000	1.0446401
0.8485957	0.0000000	0.0000000	0.0000000	0.0000000
0.9745127	0.3799627	0.5607474	0.5055416	0.5258199
0.8164564	0.4020627	0.4794299	0.4744777	0.0000000
0.7693517	0.3647421	0.5968727	0.0000000	0.9825721
0.9131268	0.3519139	0.4842523	0.0000000	0.0035793
0.8168054	0.3626033	0.0000000	0.9744355	0.4018058
0.8885707	0.3910023	0.0000000	0.9692126	0.0000000
0.8221343	0.3627793	0.0000000	0.0000000	1.0083871
0.8631622	0.3709224	0.0000000	0.0000000	0.0000000
0.8510028	0.0000000	0.9811112	0.3447319	0.5276246
0.9579198	0.0000000	0.9147684	0.3351744	0.0000000
0.9347359	0.0000000	0.9253109	0.0000000	1.0475511
0.8440178	0.0000000	1.0061919	0.0000000	0.0000000
0.8508608	0.0000000	0.0000000	0.9221827	0.3757123
