G1	G2	G3	G4	G5
0.9400000	0.0000042	0.9997370	0.0000054	0.9996655
0.9400000	0.0000042	0.9997370	0.0000054	0.0000057
0.9400000	0.0000015	0.0000023	0.9998439	0.3482524
0.9400000	0.0000015	0.0000023	0.9998439	0.0000021
0.9400000	0.0000015	0.0000023	0.0000020	0.9998666
0.9400000	0.0000015	0.0000023	0.0000020	0.0000021
0.9300192	0.3557808	0.5090451	0.4410659	0.4671378
0.9300000	0.3559028	0.5085765	0.4415237	0.0000057
0.9300000	0.3559028	0.5085765	0.0000054	0.9996655
0.9300000	0.3559028	0.5085765	0.0000054	0.0000057
0.9300000	0.3559036	0.0000023	0.9998439	0.3482524
0.9300000	0.3559036	0.0000023	0.9998439	0.0000021
0.9300000	0.3559036	0.0000023	0.0000020	0.9998666
0.9300000	0.3559036	0.0000023	0.0000020	0.0000021
0.9300000	0.0000006	0.9999590	0.3480688	0.5127279
0.9300000	0.0000015	0.9998954	0.3481703	0.0000021
0.9300000	0.0000042	0.9997370	0.0000054	0.9996655
0.9300000	0.0000042	0.9997370	0.0000054	0.0000057
0.9300000	0.0000015	0.0000023	0.9998439	0.3482524
0.9300000	0.0000015	0.0000023	0.9998439	0.0000021
0.9300000	0.0000015	0.0000023	0.0000020	0.9998666
0.9300000	0.0000015	0.0000023	0.0000020	0.0000021
0.9200219	0.3569821	0.5084273	0.4412236	0.4670985
0.9200000	0.3571239	0.5078863	0.4417524	0.0000057
0.9200000	0.3571239	0.5078863	0.0000054	0.9996655
0.9200000	0.3571239	0.5078863	0.0000054	0.0000057
0.9200000	0.3571249	0.0000023	0.9998439	0.3482524
0.9200000	0.3571249	0.0000023	0.9998439	0.0000021
0.9200000	0.3571249	0.0000023	0.0000020	0.9998666
0.9200000	0.3571249	0.0000023	0.0000020	0.0000021
0.9200000	0.0000006	0.9999590	0.3480688	0.5127279
0.9200000	0.0000015	0.9998954	0.3481703	0.0000021
0.9200000	0.0000042	0.9997370	0.0000054	0.9996655
0.9200000	0.0000042	0.9997370	0.0000054	0.0000057
0.9200000	0.0000015	0.0000023	0.9998439	0.3482524
0.9200000	0.0000015	0.0000023	0.9998439	0.0000021
0.9200000	0.0000015	0.0000023	0.0000020	0.9998666
0.9200000	0.0000015	0.0000023	0.0000020	0.0000021
0.9100246	0.3582073	0.5078005	0.4413838	0.4670586
0.9100000	0.3583694	0.5071857	0.4419852	0.0000057
0.9100000	0.3583694	0.5071857	0.0000054	0.9996655
0.9100000	0.3583694	0.5071857	0.0000054	0.0000057
0.9100000	0.3583705	0.0000023	0.9998439	0.3482524
0.9100000	0.3583705	0.0000023	0.9998439	0.0000021
0.9100000	0.3583705	0.0000023	0.0000020	0.9998666
0.9100000	0.3583705	0.0000023	0.0000020	0.0000021
0.9100000	0.0000006	0.9999590	0.3480688	0.5127279
0.9100000	0.0000015	0.9998954	0.3481703	0.0000021
0.9100000	0.0000042	0.9997370	0.0000054	0.9996655
0.9100000	0.0000042	0.9997370	0.0000054	0.0000057
0.9100000	0.0000015	0.0000023	0.9998439	0.3482524
0.9100000	0.0000015	0.0000023	0.9998439	0.0000021
0.9100000	0.0000015	0.0000023	0.0000020	0.9998666
0.9100000	0.0000015	0.0000023	0.0000020	0.0000021
0.9000081	0.3595635	0.5068315	0.4418036	0.4668833
0.9000001	0.3596400	0.5064743	0.4422219	0.0000057
0.9000001	0.3596400	0.5064743	0.0000054	0.9996655
0.9000001	0.3596400	0.5064743	0.0000054	0.0000057
0.9000000	0.3596413	0.0000023	0.9998439	0.3482524
0.9000000	0.3596413	0.0000023	0.9998439	0.0000021
0.9000000	0.3596413	0.0000023	0.0000020	0.9998666
0.9000000	0.3596413	0.0000023	0.0000020	0.0000021
0.9000000	0.0000006	0.9999590	0.3480688	0.5127279
0.9000000	0.0000015	0.9998954	0.3481703	0.0000021
0.9000001	0.0000042	0.9997370	0.0000054	0.9996655
0.9000001	0.0000042	0.9997370	0.0000054	0.0000057
0.9000000	0.0000015	0.0000023	0.9998439	0.3482524
0.9000000	0.0000015	0.0000023	0.9998439	0.0000021
0.9000000	0.0000015	0.0000023	0.0000020	0.9998666
0.9000000	0.0000015	0.0000023	0.0000020	0.0000021
0.8900089	0.3608509	0.5061490	0.4419975	0.4668275
0.8900001	0.3609365	0.5057519	0.4424628	0.0000057
0.8900001	0.3609365	0.5057519	0.0000054	0.9996655
0.8900001	0.3609365	0.5057519	0.0000054	0.0000057
0.8900000	0.3609379	0.0000023	0.9998439	0.3482524
0.8900000	0.3609379	0.0000023	0.9998439	0.0000021
0.8900000	0.3609379	0.0000023	0.0000020	0.9998666
0.8900000	0.3609379	0.0000023	0.0000020	0.0000021
0.8900000	0.0000006	0.9999590	0.3480688	0.5127279
0.8900000	0.0000015	0.9998954	0.3481703	0.0000021
0.8900001	0.0000042	0.9997370	0.0000054	0.9996655
0.8900001	0.0000042	0.9997370	0.0000054	0.0000057
0.8900000	0.0000015	0.0000023	0.9998439	0.3482524
0.8900000	0.0000015	0.0000023	0.9998439	0.0000021
0.8900000	0.0000015	0.0000023	0.0000020	0.9998666
0.8900000	0.0000015	0.0000023	0.0000020	0.0000021
0.8800097	0.3621646	0.5054561	0.4421945	0.4667709
0.8800001	0.3622596	0.5050183	0.4427079	0.0000057
0.8800001	0.3622596	0.5050183	0.0000054	0.9996655
0.8800001	0.3622596	0.5050183	0.0000054	0.0000057
0.8800000	0.3622611	0.0000023	0.9998439	0.3482524
0.8800000	0.3622611	0.0000023	0.9998439	0.0000021
0.8800000	0.3622611	0.0000023	0.0000020	0.9998666
0.8800000	0.3622611	0.0000023	0.0000020	0.0000021
0.8800000	0.0000006	0.9999590	0.3480688	0.5127279
0.8800000	0.0000015	0.9998954	0.3481703	0.0000021
0.8800001	0.0000042	0.9997370	0.0000054	0.9996655
0.8800001	0.0000042	0.9997370	0.0000054	0.0000057
0.8800000	0.0000015	0.0000023	0.9998439	0.3482524
0.8800000	0.0000015	0.0000023	0.9998439	0.0000021
0.8800000	0.0000015	0.0000023	0.0000020	0.9998666
0.8800000	0.0000015	0.0000023	0.0000020	0.0000021
0.8700105	0.3635054	0.5047527	0.4423948	0.4667134
0.8700001	0.3636101	0.5042734	0.4429574	0.0000057
0.8700001	0.3636101	0.5042734	0.0000054	0.9996655
0.8700001	0.3636101	0.5042734	0.0000054	0.0000057
0.8700000	0.3636118	0.0000023	0.9998439	0.3482524
0.8700000	0.3636118	0.0000023	0.9998439	0.0000021
0.8700000	0.3636118	0.0000023	0.0000020	0.9998666
0.8700000	0.3636118	0.0000023	0.0000020	0.0000021
0.8700000	0.0000006	0.9999590	0.3480688	0.5127279
0.8700000	0.0000015	0.9998954	0.3481703	0.0000021
0.8700001	0.0000042	0.9997370	0.0000054	0.9996655
0.8700001	0.0000042	0.9997370	0.0000054	0.0000057
0.8700000	0.0000015	0.0000023	0.9998439	0.3482524
0.8700000	0.0000015	0.0000023	0.9998439	0.0000021
0.8700000	0.0000015	0.0000023	0.0000020	0.9998666
0.8700000	0.0000015	0.0000023	0.0000020	0.0000021
0.8600113	0.3648741	0.5040385	0.4425984	0.4666550
0.8600001	0.3649889	0.5035167	0.4432114	0.0000057
0.8600001	0.3649889	0.5035167	0.0000054	0.9996655
0.8600001	0.3649889	0.5035167	0.0000054	0.0000057
0.8600000	0.3649907	0.0000023	0.9998439	0.3482524
0.8600000	0.3649907	0.0000023	0.9998439	0.0000021
0.8600000	0.3649907	0.0000023	0.0000020	0.9998666
0.8600000	0.3649907	0.0000023	0.0000020	0.0000021
0.8600000	0.0000006	0.9999590	0.3480688	0.5127279
0.8600000	0.0000015	0.9998954	0.3481703	0.0000021
0.8600001	0.0000042	0.9997370	0.0000054	0.9996655
0.8600001	0.0000042	0.9997370	0.0000054	0.0000057
0.8600000	0.0000015	0.0000023	0.9998439	0.3482524
0.8600000	0.0000015	0.0000023	0.9998439	0.0000021
0.8600000	0.0000015	0.0000023	0.0000020	0.9998666
0.8600000	0.0000015	0.0000023	0.0000020	0.0000021
0.8500035	0.3663470	0.5030198	0.4430945	0.4664057
