0.7175362	0.4138810
0.8269420	0.3901235
0.7566564	0.3675689
0.7266200	0.4130857
0.8480976	0.5238165
0.8134133	0.4004927
0.7054616	0.4111495
0.8623212	0.3315955
0.9167334	0.4380653
0.8874729	0.4140511
0.8523498	0.2809040
0.9236450	0.3059597
0.8032811	0.3644069
1.0000000	0.2969540
0.8848900	0.2880251
0.7953227	0.3802766
0.8058189	0.3238443
0.9543013	0.3880010
0.8321567	0.3901307
0.8973304	0.4001787
0.7922431	0.4279950
0.8315012	0.3281790
0.7654182	0.3272824
0.8052940	0.3728980
0.8204613	0.3841222
0.7338894	0.3340104
0.9146009	0.3010692
0.7379594	0.3239849
0.7528517	0.3471646
0.7383107	0.3665973
0.8193642	0.3729455
0.8310134	0.3336943
0.8782609	0.2685982
0.8387492	0.4032208
0.7478676	0.3168547
0.8681231	0.2933070
0.7530125	0.2397655
0.8128639	0.3274721
0.8503707	0.2823293
0.9122669	0.3024443
0.9622656	0.2663647
0.7580007	0.2694743
0.9032602	0.3752007
0.8561599	0.3565923
0.8799342	0.2437572
0.7579904	0.2228130
0.9700887	0.2826803
0.7349648	0.2276173
0.7727537	0.2521373
0.8935492	0.2714011
0.9022697	0.2397867
0.9042883	0.1811732
0.7174730	0.1756474
0.8002801	0.2453544
0.7147421	0.1861510
0.8474306	0.2512490
0.7945175	0.2219293
0.8716459	0.1620841
0.9233731	0.1852164
0.7554130	0.1488566
0.7488244	0.1604618
0.7329807	0.1754497
0.7620778	0.1473902
0.9372348	0.1350288
0.6689977	0.1078818
0.8108234	0.1405993
0.7062864	0.1434456
0.7941310	0.1086496
0.9001754	0.1069753
0.8976881	0.1346617
0.8263571	0.1438738
0.9006524	0.1034609
0.8783286	0.1364822
0.8413531	0.1126207
0.9005214	0.1276720
0.7177141	0.0784199
0.9533270	0.1059396
0.8742012	0.0918344
0.8017138	0.0853527
0.9526552	0.0774432
0.7466372	0.0985091
0.7871784	0.0514108
0.9112832	0.0617602
0.7832986	0.0698995
0.7604721	0.0734197
0.8028655	0.0526132
0.8040254	0.0728973
0.9082787	0.0590798
0.8046455	0.0591252
0.8298738	0.0482373
0.8850502	0.0525289
0.8145996	0.0317712
0.9279700	0.0272868
0.8369148	0.0427235
0.7120109	0.0332256
0.7153500	0.0552543
0.8408422	0.1014535
0.6684731	0.0572733
0.8458331	0.0787663
0.7632219	0.0985654
0.7164972	0.0842954
