G1	G2	G3	G4	G5	G6	G7	G8	G9
0.8191891	0.2598713	0.8415480	0.2670263	0.6500001	0.9998532	0.2764499	0.5000000	0.3794700
0.8359033	0.2571038	0.7910381	0.2708885	0.6500001	0.9997767	0.2423175	0.4500000	0.3799144
0.8492180	0.2550149	0.7264020	0.2773577	0.6500002	0.9996435	0.2074226	0.4000000	0.3802134
0.8588732	0.2535319	0.6524667	0.2878084	0.6500002	0.9993939	0.1733030	0.3500000	0.3804496
0.8651349	0.2525899	0.5800191	0.3030244	0.6500002	0.9988817	0.1418220	0.3000000	0.3806012
0.8687623	0.2520499	0.5218567	0.3208976	0.6500002	0.9976941	0.1148852	0.2500000	0.3806905
0.8706229	0.2517734	0.4848105	0.3361852	0.6500002	0.9944205	0.0942881	0.2000000	0.3807386
0.8713850	0.2516659	0.4666190	0.3451842	0.6500005	0.9827552	0.0825459	0.1500000	0.3807322
0.8706496	0.2517569	0.4603448	0.3484529	0.6500000	0.9193481	0.0955218	0.1000000	0.3807731
0.7127672	0.2812982	0.4488985	0.3546652	0.6500000	0.4512124	0.4202380	0.0500000	0.3757476
0.6649556	0.2937462	0.4507809	0.3536729	0.6500000	0.0954834	0.4710630	0.0000000	0.3731450
0.6571485	0.2959973	0.9486605	0.2611325	0.6000377	0.9999907	0.4793624	1.0000000	0.3726001
0.6669482	0.2932742	0.9485575	0.2611546	0.6000134	0.9999886	0.4690501	0.9500000	0.3731291
0.6783556	0.2901027	0.9484266	0.2611603	0.6000017	0.9999858	0.4571424	0.9000000	0.3738300
0.6912401	0.2867390	0.9470668	0.2612309	0.6000017	0.9999822	0.4434311	0.8500000	0.3744965
0.7059129	0.2830346	0.9446715	0.2613327	0.6000006	0.9999774	0.4276234	0.8000000	0.3752663
0.7223483	0.2791044	0.9403072	0.2615219	0.6000002	0.9999707	0.4094476	0.7500000	0.3760581
0.7404385	0.2750480	0.9329184	0.2618649	0.6000002	0.9999615	0.3886359	0.7000000	0.3768149
0.7599395	0.2709367	0.9214046	0.2624169	0.6000002	0.9999483	0.3649575	0.6500000	0.3775564
0.7802856	0.2669133	0.9039860	0.2632997	0.6000002	0.9999289	0.3382873	0.6000000	0.3782581
0.8006368	0.2631120	0.8784217	0.2647007	0.6000001	0.9998995	0.3086707	0.5500000	0.3789373
0.8197400	0.2597778	0.8415879	0.2670235	0.6000001	0.9998532	0.2764499	0.5000000	0.3794852
0.8364258	0.2570195	0.7910709	0.2708856	0.6000001	0.9997767	0.2423175	0.4500000	0.3799277
0.8497180	0.2549374	0.7264298	0.2773543	0.6000002	0.9996435	0.2074226	0.4000000	0.3802255
0.8593568	0.2534590	0.6524906	0.2878042	0.6000002	0.9993939	0.1733030	0.3500000	0.3804607
0.8656079	0.2525200	0.5800403	0.3030188	0.6000002	0.9988817	0.1418220	0.3000000	0.3806118
0.8692291	0.2519817	0.5218762	0.3208903	0.6000002	0.9976941	0.1148852	0.2500000	0.3807008
0.8710866	0.2517059	0.4848290	0.3361765	0.6000002	0.9944205	0.0942881	0.2000000	0.3807487
0.8718473	0.2515989	0.4666371	0.3451747	0.6000006	0.9827552	0.0825459	0.1500000	0.3807422
0.8711132	0.2516895	0.4603628	0.3484432	0.6000000	0.9193481	0.0955218	0.1000000	0.3807832
0.7134986	0.2811237	0.4489806	0.3546189	0.6000000	0.4512124	0.4202380	0.0500000	0.3757814
0.6657680	0.2935174	0.4508729	0.3536208	0.6000000	0.0954834	0.4710630	0.0000000	0.3731945
0.6584030	0.2956444	0.9489277	0.2611241	0.5500424	0.9999907	0.4793624	1.0000000	0.3726660
0.6681829	0.2929329	0.9488277	0.2611449	0.5500151	0.9999886	0.4690501	0.9500000	0.3731965
0.6795637	0.2897787	0.9486888	0.2611495	0.5500019	0.9999858	0.4571424	0.9000000	0.3738968
0.6924148	0.2864376	0.9472975	0.2612213	0.5500019	0.9999822	0.4434311	0.8500000	0.3745572
0.7070498	0.2827569	0.9448722	0.2613240	0.5500007	0.9999774	0.4276234	0.8000000	0.3753212
0.7234427	0.2788514	0.9404771	0.2615142	0.5500002	0.9999707	0.4094476	0.7500000	0.3761068
0.7414859	0.2748199	0.9330596	0.2618582	0.5500002	0.9999615	0.3886359	0.7000000	0.3768573
0.7609363	0.2707330	0.9215202	0.2624112	0.5500002	0.9999483	0.3649575	0.6500000	0.3775930
0.7812296	0.2667325	0.9040798	0.2632947	0.5500002	0.9999289	0.3382873	0.6000000	0.3782896
0.8015280	0.2629519	0.8784967	0.2646962	0.5500001	0.9998995	0.3086707	0.5500000	0.3789641
0.8205816	0.2596353	0.8416487	0.2670192	0.5500001	0.9998532	0.2764499	0.5000000	0.3795084
0.8372241	0.2568910	0.7911208	0.2708812	0.5500001	0.9997767	0.2423175	0.4500000	0.3799480
0.8504818	0.2548192	0.7264720	0.2773492	0.5500002	0.9996435	0.2074226	0.4000000	0.3802439
0.8600955	0.2533480	0.6525270	0.2877978	0.5500002	0.9993939	0.1733030	0.3500000	0.3804777
0.8663304	0.2524134	0.5800726	0.3030103	0.5500002	0.9988817	0.1418220	0.3000000	0.3806279
0.8699422	0.2518776	0.5219058	0.3208793	0.5500002	0.9976941	0.1148852	0.2500000	0.3807164
0.8717949	0.2516032	0.4848571	0.3361633	0.5500002	0.9944205	0.0942881	0.2000000	0.3807640
0.8725535	0.2514966	0.4666645	0.3451602	0.5500007	0.9827552	0.0825459	0.1500000	0.3807574
0.8718215	0.2515867	0.4603901	0.3484284	0.5500000	0.9193481	0.0955218	0.1000000	0.3807984
0.7146159	0.2808580	0.4491051	0.3545488	0.5500000	0.4512124	0.4202380	0.0500000	0.3758329
0.6670092	0.2931691	0.4510121	0.3535421	0.5500000	0.0954834	0.4710630	0.0000000	0.3732697
0.6603846	0.2950921	0.9493363	0.2611114	0.5000471	0.9999907	0.4793624	1.0000000	0.3727673
0.6701345	0.2923973	0.9492445	0.2611302	0.5000168	0.9999886	0.4690501	0.9500000	0.3733011
0.6814740	0.2892694	0.9490966	0.2611329	0.5000021	0.9999858	0.4571424	0.9000000	0.3740011
0.6943285	0.2859118	0.9478863	0.2611844	0.5000008	0.9999822	0.4434244	0.8500000	0.3747055
0.7088475	0.2823201	0.9451853	0.2613104	0.5000008	0.9999774	0.4276234	0.8000000	0.3754072
0.7251732	0.2784534	0.9407425	0.2615022	0.5000003	0.9999707	0.4094476	0.7500000	0.3761830
0.7431421	0.2744609	0.9332803	0.2618479	0.5000003	0.9999615	0.3886359	0.7000000	0.3769239
0.7625125	0.2704122	0.9217012	0.2624022	0.5000003	0.9999483	0.3649575	0.6500000	0.3776505
0.7827223	0.2664478	0.9042265	0.2632868	0.5000003	0.9999289	0.3382873	0.6000000	0.3783389
0.8029373	0.2626998	0.8786142	0.2646892	0.5000001	0.9998995	0.3086707	0.5500000	0.3790062
0.8219125	0.2594108	0.8417440	0.2670126	0.5000001	0.9998532	0.2764499	0.5000000	0.3795447
0.8384865	0.2566885	0.7911991	0.2708743	0.5000001	0.9997767	0.2423175	0.4500000	0.3799800
0.8516895	0.2546329	0.7265383	0.2773412	0.5000003	0.9996435	0.2074226	0.4000000	0.3802728
0.8612637	0.2531729	0.6525840	0.2877878	0.5000003	0.9993939	0.1733030	0.3500000	0.3805044
0.8674729	0.2522453	0.5801232	0.3029971	0.5000003	0.9988817	0.1418220	0.3000000	0.3806532
0.8710699	0.2517135	0.5219522	0.3208622	0.5000003	0.9976941	0.1148852	0.2500000	0.3807409
0.8729149	0.2514411	0.4849012	0.3361428	0.5000003	0.9944205	0.0942881	0.2000000	0.3807882
0.8736703	0.2513355	0.4667075	0.3451378	0.5000008	0.9827552	0.0825459	0.1500000	0.3807813
