G1	G2	G3	G4	G5	G6	G7	G8	G9
0.6762087	0.2909826	0.9474695	0.2612180	0.8000083	0.9999858	0.4571838	0.9000224	0.3736183
0.6892393	0.2875037	0.9463964	0.2612718	0.8000030	0.9999822	0.4434560	0.8500145	0.3743489
0.7040018	0.2837077	0.9440981	0.2613717	0.8000011	0.9999774	0.4276403	0.8000083	0.3751361
0.7205308	0.2796762	0.9398490	0.2615555	0.8000004	0.9999707	0.4094583	0.7500045	0.3759487
0.7386833	0.2756155	0.9324852	0.2618999	0.8000004	0.9999615	0.3886505	0.7000054	0.3767100
0.7582524	0.2714974	0.9210013	0.2624528	0.8000004	0.9999483	0.3649768	0.6500063	0.3774564
0.7786717	0.2674625	0.9036187	0.2633355	0.8000004	0.9999289	0.3383119	0.6000072	0.3781635
0.7991506	0.2635175	0.8781800	0.2647269	0.8000001	0.9998995	0.3086841	0.5500035	0.3788684
0.8183332	0.2601547	0.8413847	0.2670480	0.8000001	0.9998532	0.2764658	0.5000038	0.3794227
0.8350920	0.2573655	0.7909067	0.2709065	0.8000001	0.9997768	0.2423358	0.4500042	0.3798714
0.8484036	0.2553634	0.7262709	0.2773578	0.8000004	0.9996436	0.2074683	0.4000107	0.3801574
0.8580993	0.2538416	0.6523805	0.2877783	0.8000004	0.9993942	0.1733501	0.3500116	0.3803995
0.8643934	0.2528620	0.5799591	0.3029592	0.8000004	0.9988824	0.1418671	0.3000125	0.3805567
0.8680447	0.2522891	0.5218011	0.3208217	0.8000004	0.9976958	0.1149231	0.2500134	0.3806508
0.8699220	0.2519860	0.4847463	0.3361459	0.8000004	0.9944258	0.0943100	0.2000143	0.3807029
0.8706829	0.2519569	0.4665112	0.3451314	0.8000011	0.9828035	0.0825053	0.1500353	0.3806819
0.8699770	0.2518543	0.4603143	0.3484822	0.8000000	0.9193622	0.0954678	0.1000013	0.3807576
0.7117296	0.2813830	0.4489213	0.3545084	0.8000000	0.4512139	0.4202283	0.0500000	0.3757316
0.6637602	0.2940108	0.4507190	0.3535957	0.8000000	0.0954835	0.4710629	0.0000001	0.3730921
0.6553739	0.2965268	0.9482256	0.2611484	0.7502237	0.9999907	0.4793624	1.0000000	0.3724960
0.6651090	0.2939781	0.9479658	0.2611808	0.7500289	0.9999886	0.4690812	0.9500261	0.3729979
0.6764710	0.2909127	0.9475262	0.2612158	0.7500104	0.9999858	0.4571838	0.9000224	0.3736328
0.6894945	0.2874380	0.9464478	0.2612696	0.7500037	0.9999822	0.4434560	0.8500145	0.3743623
0.7042488	0.2836469	0.9441428	0.2613698	0.7500013	0.9999774	0.4276403	0.8000083	0.3751483
0.7207686	0.2796208	0.9398869	0.2615538	0.7500005	0.9999707	0.4094583	0.7500045	0.3759594
0.7389109	0.2755655	0.9325167	0.2618984	0.7500005	0.9999615	0.3886505	0.7000054	0.3767194
0.7584690	0.2714527	0.9210272	0.2624515	0.7500005	0.9999483	0.3649768	0.6500063	0.3774645
0.7788768	0.2674228	0.9036397	0.2633344	0.7500005	0.9999289	0.3383119	0.6000072	0.3781704
0.7993442	0.2634825	0.8781967	0.2647258	0.7500002	0.9998995	0.3086841	0.5500035	0.3788743
0.8185161	0.2601235	0.8413983	0.2670470	0.7500002	0.9998532	0.2764658	0.5000038	0.3794278
0.8352655	0.2573373	0.7909178	0.2709055	0.7500002	0.9997768	0.2423358	0.4500042	0.3798759
0.8485696	0.2553375	0.7262804	0.2773566	0.7500005	0.9996436	0.2074683	0.4000107	0.3801614
0.8582598	0.2538173	0.6523886	0.2877768	0.7500005	0.9993942	0.1733501	0.3500116	0.3804032
0.8645504	0.2528387	0.5799663	0.3029573	0.7500005	0.9988824	0.1418671	0.3000125	0.3805603
0.8681996	0.2522664	0.5218077	0.3208192	0.7500005	0.9976958	0.1149231	0.2500134	0.3806543
0.8700759	0.2519635	0.4847526	0.3361429	0.7500005	0.9944258	0.0943100	0.2000143	0.3807062
0.8708364	0.2519346	0.4665174	0.3451280	0.7500013	0.9828035	0.0825053	0.1500353	0.3806852
0.8701308	0.2518319	0.4603203	0.3484789	0.7500000	0.9193622	0.0954678	0.1000013	0.3807609
0.7119723	0.2813251	0.4489485	0.3544935	0.7500000	0.4512139	0.4202283	0.0500000	0.3757429
0.6640298	0.2939346	0.4507497	0.3535787	0.7500000	0.0954835	0.4710629	0.0000001	0.3731087
0.6557506	0.2964330	0.9482913	0.2611467	0.7002684	0.9999907	0.4793624	1.0000000	0.3725131
0.6654865	0.2938763	0.9480479	0.2611780	0.7000347	0.9999886	0.4690812	0.9500261	0.3730187
0.6768405	0.2908146	0.9476051	0.2612128	0.7000124	0.9999858	0.4571838	0.9000224	0.3736530
0.6898541	0.2873456	0.9465196	0.2612667	0.7000045	0.9999822	0.4434560	0.8500145	0.3743812
0.7045969	0.2835614	0.9442056	0.2613670	0.7000016	0.9999774	0.4276403	0.8000083	0.3751653
0.7211037	0.2795428	0.9399401	0.2615514	0.7000006	0.9999707	0.4094583	0.7500045	0.3759745
0.7392316	0.2754952	0.9325610	0.2618963	0.7000006	0.9999615	0.3886505	0.7000054	0.3767326
0.7587742	0.2713898	0.9210635	0.2624497	0.7000006	0.9999483	0.3649768	0.6500063	0.3774758
0.7791659	0.2673669	0.9036692	0.2633328	0.7000006	0.9999289	0.3383119	0.6000072	0.3781802
0.7996171	0.2634331	0.8782202	0.2647244	0.7000002	0.9998995	0.3086841	0.5500035	0.3788826
0.8187738	0.2600795	0.8414173	0.2670456	0.7000002	0.9998532	0.2764658	0.5000038	0.3794350
0.8355099	0.2572977	0.7909335	0.2709041	0.7000002	0.9997768	0.2423358	0.4500042	0.3798822
0.8488035	0.2553009	0.7262937	0.2773550	0.7000006	0.9996436	0.2074683	0.4000107	0.3801671
0.8584860	0.2537830	0.6524001	0.2877747	0.7000006	0.9993942	0.1733501	0.3500116	0.3804085
0.8647716	0.2528058	0.5799764	0.3029545	0.7000006	0.9988824	0.1418671	0.3000125	0.3805653
0.8684180	0.2522343	0.5218170	0.3208156	0.7000006	0.9976958	0.1149231	0.2500134	0.3806591
0.8702927	0.2519319	0.4847613	0.3361387	0.7000006	0.9944258	0.0943100	0.2000143	0.3807110
0.8710526	0.2519032	0.4665260	0.3451234	0.7000016	0.9828035	0.0825053	0.1500353	0.3806899
0.8703477	0.2518003	0.4603288	0.3484743	0.7000000	0.9193622	0.0954678	0.1000013	0.3807656
0.7123143	0.2812435	0.4489867	0.3544724	0.7000000	0.4512139	0.4202283	0.0500000	0.3757587
0.6644099	0.2938273	0.4507928	0.3535547	0.7000000	0.0954835	0.4710629	0.0000001	0.3731319
0.6562921	0.2963003	0.9483823	0.2611444	0.6503132	0.9999907	0.4793624	1.0000000	0.3725369
0.6660307	0.2937306	0.9481641	0.2611740	0.6500405	0.9999886	0.4690812	0.9500261	0.3730481
0.6773735	0.2906737	0.9477175	0.2612086	0.6500145	0.9999858	0.4571838	0.9000224	0.3736818
0.6903729	0.2872127	0.9466224	0.2612625	0.6500052	0.9999822	0.4434560	0.8500145	0.3744082
0.7050991	0.2834384	0.9442956	0.2613631	0.6500019	0.9999774	0.4276403	0.8000083	0.3751898
0.7215871	0.2794304	0.9400164	0.2615479	0.6500007	0.9999707	0.4094583	0.7500045	0.3759962
0.7396943	0.2753938	0.9326246	0.2618933	0.6500007	0.9999615	0.3886505	0.7000054	0.3767515
0.7592146	0.2712992	0.9211157	0.2624470	0.6500007	0.9999483	0.3649768	0.6500063	0.3774922
0.7795829	0.2672864	0.9037116	0.2633304	0.6500007	0.9999289	0.3383119	0.6000072	0.3781942
0.8000108	0.2633619	0.8782540	0.2647224	0.6500002	0.9998995	0.3086841	0.5500035	0.3788945
0.8191456	0.2600161	0.8414446	0.2670437	0.6500002	0.9998532	0.2764658	0.5000038	0.3794453
0.8358626	0.2572406	0.7909559	0.2709021	0.6500002	0.9997768	0.2423358	0.4500042	0.3798912
0.8491410	0.2552483	0.7263128	0.2773526	0.6500007	0.9996436	0.2074683	0.4000107	0.3801754
0.8588124	0.2537336	0.6524165	0.2877718	0.6500007	0.9993942	0.1733501	0.3500116	0.3804161
0.8650908	0.2527585	0.5799909	0.3029506	0.6500007	0.9988824	0.1418671	0.3000125	0.3805724
0.8687330	0.2521882	0.5218303	0.3208106	0.6500007	0.9976958	0.1149231	0.2500134	0.3806660
0.8706056	0.2518864	0.4847739	0.3361327	0.6500007	0.9944258	0.0943100	0.2000143	0.3807178
0.8713645	0.2518580	0.4665383	0.3451167	0.6500019	0.9828035	0.0825053	0.1500353	0.3806967
0.8706605	0.2517548	0.4603409	0.3484677	0.6500000	0.9193622	0.0954678	0.1000013	0.3807724
0.7128078	0.2811260	0.4490417	0.3544422	0.6500000	0.4512139	0.4202283	0.0500000	0.3757815
0.6649581	0.2936727	0.4508548	0.3535203	0.6500000	0.0954835	0.4710629	0.0000001	0.3731654
0.6571316	0.2960520	0.9486030	0.2611363	0.6001289	0.9999907	0.4793624	1.0000000	0.3725909
0.6668366	0.2935165	0.9483327	0.2611684	0.6000463	0.9999886	0.4690812	0.9500261	0.3730911
0.6782967	0.2902803	0.9482247	0.2611779	0.6000059	0.9999858	0.4571569	0.9000097	0.3737979
0.6911416	0.2870166	0.9467729	0.2612564	0.6000059	0.9999822	0.4434560	0.8500145	0.3744479
0.7058433	0.2832566	0.9444278	0.2613574	0.6000021	0.9999774	0.4276403	0.8000083	0.3752259
0.7223035	0.2792644	0.9401287	0.2615428	0.6000008	0.9999707	0.4094583	0.7500045	0.3760282
0.7403800	0.2752440	0.9327181	0.2618889	0.6000008	0.9999615	0.3886505	0.7000054	0.3767795
0.7598671	0.2711653	0.9211925	0.2624432	0.6000008	0.9999483	0.3649768	0.6500063	0.3775164
0.7802010	0.2671674	0.9037740	0.2633271	0.6000008	0.9999289	0.3383119	0.6000072	0.3782150
0.8005942	0.2632567	0.8783038	0.2647194	0.6000003	0.9998995	0.3086841	0.5500035	0.3789122
0.8196966	0.2599224	0.8414850	0.2670408	0.6000003	0.9998532	0.2764658	0.5000038	0.3794606
0.8363852	0.2571561	0.7909890	0.2708991	0.6000003	0.9997768	0.2423358	0.4500042	0.3799046
