0.0290161	1.0000000
0.0290156	0.9000000
0.0290156	0.8000000
0.0290156	0.7000000
0.0290156	0.6000000
0.0290156	0.5000000
0.0290156	0.4000000
0.0290156	0.3000000
0.0290156	0.2000000
0.0290156	0.1000000
0.0290156	0.0000000
0.0108000	1.0000000
0.0108000	0.9000000
0.0108000	0.8000000
0.0108000	0.7000000
0.0108000	0.6000000
0.0108000	0.5000000
0.0108000	0.4000000
0.0108000	0.3000000
0.0108000	0.2000000
0.0108000	0.1000000
0.0108000	0.0000000
0.0096000	1.0000000
0.0096000	0.9000000
0.0096000	0.8000000
0.0096000	0.7000000
0.0096000	0.6000000
0.0096000	0.5000000
0.0096000	0.4000000
0.0096000	0.3000000
0.0096000	0.2000000
0.0096000	0.1000000
0.0096000	0.0000000
0.0084000	1.0000000
0.0084000	0.9000000
0.0084000	0.8000000
0.0084000	0.7000000
0.0084000	0.6000000
0.0084000	0.5000000
0.0084000	0.4000000
0.0084000	0.3000000
0.0084000	0.2000000
0.0084000	0.1000000
0.0084000	0.0000000
0.0072000	1.0000000
0.0072000	0.9000000
0.0072000	0.8000000
0.0072000	0.7000000
0.0072000	0.6000000
0.0072000	0.5000000
0.0072000	0.4000000
0.0072000	0.3000000
0.0072000	0.2000000
0.0072000	0.1000000
0.0072000	0.0000000
0.0060000	1.0000000
0.0060000	0.9000000
0.0060000	0.8000000
0.0060000	0.7000000
0.0060000	0.6000000
0.0060000	0.5000000
0.0060000	0.4000000
0.0060000	0.3000000
0.0060000	0.2000000
0.0060000	0.1000000
0.0060000	0.0000000
0.0048000	1.0000000
0.0048000	0.9000000
0.0048000	0.8000000
0.0048000	0.7000000
0.0048000	0.6000000
0.0048000	0.5000000
0.0048000	0.4000000
0.0048000	0.3000000
0.0048000	0.2000000
0.0048000	0.1000000
0.0048000	0.0000000
0.0036000	1.0000000
0.0036000	0.9000000
0.0036000	0.8000000
0.0036000	0.7000000
0.0036000	0.6000000
0.0036000	0.5000000
0.0036000	0.4000000
0.0036000	0.3000000
0.0036000	0.2000000
0.0036000	0.1000000
0.0036000	0.0000000
0.0024000	1.0000000
0.0024000	0.9000000
0.0024000	0.8000000
0.0024000	0.7000000
0.0024000	0.6000000
0.0024000	0.5000000
0.0024000	0.4000000
0.0024000	0.3000000
0.0024000	0.2000000
0.0024000	0.1000000
0.0024000	0.0000000
0.0012000	1.0000000
0.0012000	0.9000000
0.0012000	0.8000000
0.0012000	0.7000000
0.0012000	0.6000000
0.0012000	0.5000000
0.0012000	0.4000000
0.0012000	0.3000000
0.0012000	0.2000000
0.0012000	0.1000000
0.0012000	0.0000000
0.0000000	1.0000000
0.0000000	0.9000000
0.0000000	0.8000000
0.0000000	0.7000000
0.0000000	0.6000000
0.0000000	0.5000000
0.0000000	0.4000000
0.0000000	0.3000000
0.0000000	0.2000000
0.0000000	0.1000000
0.0000000	0.0000000
